run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	experiment_alias	fastq_ftp	submitted_ftp	submitted_aspera	sra_ftp	sample_title
ERR5912706	SAMEA8727969	ERX5553833	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#215	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5912706/ERR5912706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5912706/ERR5912706_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912706/26779_5#215.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912706/26779_5#215.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912706/26779_5#215.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912706/26779_5#215.cram.crai		Plasmodium berghei
ERR5912709	SAMEA8727804	ERX5553836	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#218	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912709/ERR5912709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912709/ERR5912709_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912709/26779_5#218.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912709/26779_5#218.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912709/26779_5#218.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912709/26779_5#218.cram.crai		Plasmodium berghei
ERR5912711	SAMEA8727820	ERX5553838	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#220	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5912711/ERR5912711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5912711/ERR5912711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912711/26779_5#220.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912711/26779_5#220.cram		Plasmodium berghei
ERR5912713	SAMEA8727836	ERX5553840	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#222	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5912713/ERR5912713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5912713/ERR5912713_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912713/26779_5#222.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912713/26779_5#222.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912713/26779_5#222.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912713/26779_5#222.cram.crai		Plasmodium berghei
ERR5912714	SAMEA8727883	ERX5553841	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#223	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5912714/ERR5912714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5912714/ERR5912714_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912714/26779_5#223.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912714/26779_5#223.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912714/26779_5#223.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912714/26779_5#223.cram.crai		Plasmodium berghei
ERR5912715	SAMEA8727843	ERX5553842	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#224	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912715/ERR5912715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912715/ERR5912715_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912715/26779_5#224.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912715/26779_5#224.cram		Plasmodium berghei
ERR5912716	SAMEA8727851	ERX5553843	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#225	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5912716/ERR5912716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5912716/ERR5912716_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912716/26779_5#225.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912716/26779_5#225.cram		Plasmodium berghei
ERR5912718	SAMEA8727866	ERX5553845	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#227	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5912718/ERR5912718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5912718/ERR5912718_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912718/26779_5#227.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912718/26779_5#227.cram		Plasmodium berghei
ERR5912719	SAMEA8727875	ERX5553846	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#228	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912719/ERR5912719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912719/ERR5912719_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912719/26779_5#228.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912719/26779_5#228.cram		Plasmodium berghei
ERR5912720	SAMEA8727891	ERX5553847	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#229	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912720/ERR5912720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912720/ERR5912720_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912720/26779_5#229.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912720/26779_5#229.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912720/26779_5#229.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912720/26779_5#229.cram.crai		Plasmodium berghei
ERR5912725	SAMEA8727942	ERX5553852	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#234	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912725/ERR5912725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912725/ERR5912725_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912725/26779_5#234.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912725/26779_5#234.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912725/26779_5#234.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912725/26779_5#234.cram.crai		Plasmodium berghei
ERR5912726	SAMEA8727900	ERX5553853	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#235	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5912726/ERR5912726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5912726/ERR5912726_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912726/26779_5#235.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912726/26779_5#235.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912726/26779_5#235.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912726/26779_5#235.cram.crai		Plasmodium berghei
ERR5912727	SAMEA8727908	ERX5553854	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#236	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5912727/ERR5912727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5912727/ERR5912727_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912727/26779_5#236.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912727/26779_5#236.cram		Plasmodium berghei
ERR5912728	SAMEA8727953	ERX5553855	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#237	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5912728/ERR5912728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5912728/ERR5912728_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912728/26779_5#237.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912728/26779_5#237.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912728/26779_5#237.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912728/26779_5#237.cram.crai		Plasmodium berghei
ERR5912729	SAMEA8727962	ERX5553856	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#238	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912729/ERR5912729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912729/ERR5912729_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912729/26779_5#238.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912729/26779_5#238.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912729/26779_5#238.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912729/26779_5#238.cram.crai		Plasmodium berghei
ERR5912730	SAMEA8727971	ERX5553857	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#239	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912730/ERR5912730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912730/ERR5912730_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912730/26779_5#239.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912730/26779_5#239.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912730/26779_5#239.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912730/26779_5#239.cram.crai		Plasmodium berghei
ERR5912735	SAMEA8727821	ERX5553862	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#244	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912735/ERR5912735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912735/ERR5912735_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912735/26779_5#244.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912735/26779_5#244.cram		Plasmodium berghei
ERR5912737	SAMEA8727837	ERX5553864	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#246	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5912737/ERR5912737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5912737/ERR5912737_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912737/26779_5#246.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912737/26779_5#246.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912737/26779_5#246.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912737/26779_5#246.cram.crai		Plasmodium berghei
ERR5912739	SAMEA8727844	ERX5553866	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#248	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912739/ERR5912739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912739/ERR5912739_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912739/26779_5#248.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912739/26779_5#248.cram		Plasmodium berghei
ERR5912740	SAMEA8727852	ERX5553867	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#249	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912740/ERR5912740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912740/ERR5912740_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912740/26779_5#249.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912740/26779_5#249.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912740/26779_5#249.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912740/26779_5#249.cram.crai		Plasmodium berghei
ERR5912741	SAMEA8727860	ERX5553868	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#250	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5912741/ERR5912741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5912741/ERR5912741_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912741/26779_5#250.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912741/26779_5#250.cram		Plasmodium berghei
ERR5912742	SAMEA8727868	ERX5553869	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#251	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912742/ERR5912742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912742/ERR5912742_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912742/26779_5#251.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912742/26779_5#251.cram		Plasmodium berghei
ERR5912745	SAMEA8727911	ERX5553872	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#254	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912745/ERR5912745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912745/ERR5912745_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912745/26779_5#254.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912745/26779_5#254.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912745/26779_5#254.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912745/26779_5#254.cram.crai		Plasmodium berghei
ERR5912750	SAMEA8727901	ERX5553877	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#259	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912750/ERR5912750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912750/ERR5912750_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912750/26779_5#259.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912750/26779_5#259.cram		Plasmodium berghei
ERR5912751	SAMEA8727909	ERX5553878	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#260	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5912751/ERR5912751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5912751/ERR5912751_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912751/26779_5#260.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912751/26779_5#260.cram		Plasmodium berghei
ERR5912752	SAMEA8727955	ERX5553879	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#261	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912752/ERR5912752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912752/ERR5912752_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912752/26779_5#261.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912752/26779_5#261.cram		Plasmodium berghei
ERR5912753	SAMEA8727963	ERX5553880	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#262	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5912753/ERR5912753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5912753/ERR5912753_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912753/26779_5#262.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912753/26779_5#262.cram		Plasmodium berghei
ERR5912754	SAMEA8727970	ERX5553881	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#263	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5912754/ERR5912754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5912754/ERR5912754_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912754/26779_5#263.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912754/26779_5#263.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912754/26779_5#263.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912754/26779_5#263.cram.crai		Plasmodium berghei
ERR5912755	SAMEA8727979	ERX5553882	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#264	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912755/ERR5912755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/005/ERR5912755/ERR5912755_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912755/26779_5#264.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912755/26779_5#264.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912755/26779_5#264.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912755/26779_5#264.cram.crai		Plasmodium berghei
ERR5912757	SAMEA8727806	ERX5553884	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#266	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5912757/ERR5912757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5912757/ERR5912757_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912757/26779_5#266.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912757/26779_5#266.cram		Plasmodium berghei
ERR5912758	SAMEA8727814	ERX5553885	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#267	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5912758/ERR5912758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/008/ERR5912758/ERR5912758_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912758/26779_5#267.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912758/26779_5#267.cram		Plasmodium berghei
ERR5912759	SAMEA8727822	ERX5553886	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#268	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912759/ERR5912759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912759/ERR5912759_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912759/26779_5#268.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912759/26779_5#268.cram		Plasmodium berghei
ERR5912760	SAMEA8727830	ERX5553887	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#269	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912760/ERR5912760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912760/ERR5912760_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912760/26779_5#269.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912760/26779_5#269.cram		Plasmodium berghei
ERR5912763	SAMEA8727845	ERX5553890	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#272	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5912763/ERR5912763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5912763/ERR5912763_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912763/26779_5#272.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912763/26779_5#272.cram		Plasmodium berghei
ERR5912771	SAMEA8727928	ERX5553898	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#280	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5912771/ERR5912771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/001/ERR5912771/ERR5912771_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912771/26779_5#280.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912771/26779_5#280.cram		Plasmodium berghei
ERR5912772	SAMEA8727936	ERX5553899	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#281	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912772/ERR5912772_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912772/ERR5912772_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912772/26779_5#281.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912772/26779_5#281.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912772/26779_5#281.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912772/26779_5#281.cram.crai		Plasmodium berghei
ERR5912776	SAMEA8727956	ERX5553903	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#285	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5912776/ERR5912776_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/006/ERR5912776/ERR5912776_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912776/26779_5#285.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912776/26779_5#285.cram		Plasmodium berghei
ERR5912777	SAMEA8727964	ERX5553904	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#286	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5912777/ERR5912777_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/007/ERR5912777/ERR5912777_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912777/26779_5#286.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912777/26779_5#286.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912777/26779_5#286.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912777/26779_5#286.cram.crai		Plasmodium berghei
ERR5912782	SAMEA8727815	ERX5553909	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#291	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912782/ERR5912782_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912782/ERR5912782_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912782/26779_5#291.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912782/26779_5#291.cram		Plasmodium berghei
ERR5912783	SAMEA8727823	ERX5553910	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#292	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5912783/ERR5912783_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/003/ERR5912783/ERR5912783_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912783/26779_5#292.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912783/26779_5#292.cram		Plasmodium berghei
ERR5912784	SAMEA8727831	ERX5553911	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#293	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5912784/ERR5912784_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5912784/ERR5912784_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912784/26779_5#293.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912784/26779_5#293.cram		Plasmodium berghei
ERR5912789	SAMEA8727862	ERX5553916	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#298	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912789/ERR5912789_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/009/ERR5912789/ERR5912789_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912789/26779_5#298.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912789/26779_5#298.cram		Plasmodium berghei
ERR5912790	SAMEA8727870	ERX5553917	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#299	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912790/ERR5912790_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/000/ERR5912790/ERR5912790_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912790/26779_5#299.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912790/26779_5#299.cram.crai	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912790/26779_5#299.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912790/26779_5#299.cram.crai		Plasmodium berghei
ERR5912792	SAMEA8727894	ERX5553919	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#301	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912792/ERR5912792_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/002/ERR5912792/ERR5912792_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912792/26779_5#301.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912792/26779_5#301.cram		Plasmodium berghei
ERR5912794	SAMEA8727920	ERX5553921	PRJEB44892	5821	Plasmodium berghei	SC_EXP_26779_5#303	ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5912794/ERR5912794_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR591/004/ERR5912794/ERR5912794_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR591/ERR5912794/26779_5#303.cram	fasp.sra.ebi.ac.uk:/vol1/run/ERR591/ERR5912794/26779_5#303.cram		Plasmodium berghei
