# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-O" "-T" "8" "-a" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/reference_genome/PlasmoDB-62_Pyoeliiyoelii17X.gtf" "-o" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/counts/2018_vs_2023_final_counts_output.txt" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_female_Rep1.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_female_Rep2.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_female_Rep3.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_male_Rep1.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_male_Rep2.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_male_Rep3.bam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_female_Rep1.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_female_Rep2.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_female_Rep3.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_male_Rep1.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_male_Rep2.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/map/WT_male_Rep3.bam.sort.bam
PY17X_1001600	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	163650;163901;164242;164507;164657;165095	163706;164134;164351;164576;164912;165195	-;-;-;-;-;-	828	11	7	35	40	55	60
PY17X_1001700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	166552;166640;166887;167178;167347	166637;166885;167175;167258;167361	+;+;+;+;+	717	0	0	2	0	0	0
PY17X_1001800	Py17X_10_v3;Py17X_10_v3	169012;169188	169094;171126	-;-	2022	1260	920	871	6722	7234	7887
PY17X_1001900	Py17X_10_v3;Py17X_10_v3	173590;173823	173679;174674	+;+	942	3341	2196	3742	4749	5356	5357
PY17X_1002000	Py17X_10_v3	176427	176500	+	74	0	2	0	0	0	0
PY17X_1002100	Py17X_10_v3	177199	178893	-	1695	721	571	1069	179	181	180
PY17X_1002200	Py17X_10_v3	179934	181007	+	1074	421	309	279	31	43	64
PY17X_1002300	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	181453;181632;181839;182026;182282	181521;181706;181904;182096;182447	-;-;-;-;-	447	1566	2109	1784	141	93	186
PY17X_1002400	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	183686;188582;193589	188380;193441;194089	+;+;+	10056	617	629	986	127	62	119
PY17X_1002500	Py17X_10_v3	195462	196622	+	1161	5175	5526	5153	53	67	62
PY17X_1002600	Py17X_10_v3	198080	201001	+	2922	49	25	38	936	888	1223
PY17X_1002700	Py17X_10_v3;Py17X_10_v3	201707;203759	203619;204206	-;-	2361	1238	937	1228	1072	977	1147
PY17X_1002800	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	209231;209524;210027;210243;210452;212072	209404;209823;210125;210350;211855;212098	-;-;-;-;-;-	2112	5977	5014	5629	173	282	245
PY17X_1002900	Py17X_10_v3	214956	217100	-	2145	993	877	935	3933	3786	4363
PY17X_1003000	Py17X_10_v3;Py17X_10_v3	221697;222119	221978;225205	+;+	3369	1594	1404	1637	88	102	175
PY17X_1003100	Py17X_10_v3;Py17X_10_v3	225792;226271	225986;226354	-;-	279	278	244	239	26	44	56
PY17X_1003200	Py17X_10_v3;Py17X_10_v3	227214;227843	227615;237643	-;-	10203	144	124	109	121	82	111
PY17X_1003300	Py17X_10_v3;Py17X_10_v3	239584;239769	239664;240143	-;-	456	177	175	235	13	17	22
PY17X_1003400	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	241233;241460;241861;242213;242428;243543;243719;244033;244337	241333;241711;242029;242276;243424;243594;243752;244088;244339	-;-;-;-;-;-;-;-;-	1728	8960	5482	7185	9145	9601	8934
PY17X_1003500	Py17X_10_v3	245989	247059	-	1071	20112	14172	18728	94	75	134
PY17X_1003600	Py17X_10_v3	248748	250193	-	1446	7	6	6	30	15	35
PY17X_1003700	Py17X_10_v3	255049	266928	+	11880	775	895	746	41	32	30
PY17X_1003800	Py17X_10_v3;Py17X_10_v3	267169;269603	269405;269837	-;-	2472	93	143	98	629	777	635
PY17X_1003900	Py17X_10_v3;Py17X_10_v3	270694;271080	270802;272677	-;-	1707	719	745	874	49	51	35
PY17X_1004000	Py17X_10_v3	273966	275216	-	1251	185	158	222	416	444	504
PY17X_1004100	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	276452;277007;277548	276707;277310;278673	-;-;-	1686	71	30	49	58	40	61
PY17X_1004200	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	279869;280149;280347;280549;281042	279992;280230;280413;280929;284506	-;-;-;-;-	4119	3961	3364	6146	18553	19010	19739
PY17X_1004300	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	287829;288155;288434;288715;288948;289349;289632;290052;290256	287958;288295;288620;288773;289111;289472;289891;290139;290572	+;+;+;+;+;+;+;+;+	1470	9	13	32	235	291	283
PY17X_1004400	Py17X_10_v3	291611	302416	-	10806	14	8	16	55	38	50
PY17X_1004500	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	305758;305973;306156	305805;306039;314917	+;+;+	8877	2863	2509	3067	510	432	478
PY17X_1004600	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	315636;315895;316304	315750;316094;316588	-;-;-	600	804	693	936	387	399	454
PY17X_1004700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	317481;317650;318167;318508;318749;318882;319112;319248;319456	317517;317966;318284;318649;318791;319009;319161;319312;319500	+;+;+;+;+;+;+;+;+	945	470	392	397	286	185	299
PY17X_1004800	Py17X_10_v3	320273	327055	-	6783	4556	4190	4513	78388	64075	73350
PY17X_1004900	Py17X_10_v3	330111	330425	+	315	905	635	938	393	340	352
PY17X_1005000	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	331248;332906;333457;333727	332815;333328;333538;333879	-;-;-;-	2226	684	634	673	229	295	304
PY17X_1005100	Py17X_10_v3	335982	337535	+	1554	2882	3175	3884	8626	9698	10418
PY17X_1005200	Py17X_10_v3;Py17X_10_v3	338770;340297	340145;340405	-;-	1485	2600	1977	3071	12069	12774	14441
PY17X_1005300	Py17X_10_v3	342919	343452	+	534	45	23	114	72	48	62
PY17X_1005400	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	344843;345214;345392;345569;345775;346030;346420	344848;345278;345437;345644;345888;346294;346639	+;+;+;+;+;+;+	792	595	489	782	237	244	256
PY17X_1005500	Py17X_10_v3;Py17X_10_v3	347025;347405	347215;349493	-;-	2280	1297	1191	1197	790	648	811
PY17X_1005600	Py17X_10_v3	351456	351863	+	408	1857	1614	2307	157	118	201
PY17X_1005700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	352499;352677;352972;353204;353526;353933;354355;354568;355664;356018;356230;356376;356590	352562;352852;353086;353301;353798;354157;354441;355521;355942;356098;356268;356496;356645	+;+;+;+;+;+;+;+;+;+;+;+;+	2568	1259	1179	1613	820	869	919
PY17X_1005800	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	356680;356903;357111;357504;357746	356784;356992;357361;357584;358076	-;-;-;-;-	858	1669	1156	1163	766	719	822
PY17X_1005900	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	358970;359187;359443;359695;366566;367097;367200;367357	358998;359277;359556;366192;367024;367122;367234;367367	-;-;-;-;-;-;-;-	7263	4964	4215	3713	886	654	687
PY17X_1006000	Py17X_10_v3	368080	369021	-	942	1287	1093	1564	17	12	16
PY17X_1006100	Py17X_10_v3;Py17X_10_v3	369664;369896	369690;370783	+;+	915	333	182	235	9	22	23
PY17X_1006200	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	371130;371267;371460;371617;372009	371179;371318;371534;371795;372222	-;-;-;-;-	570	1670	1372	1692	53	80	77
PY17X_1006300	Py17X_10_v3	373740	374861	+	1122	6331	5356	5936	86	52	85
PY17X_1006400	Py17X_10_v3	375877	376206	-	330	541	586	722	4	8	8
PY17X_1006500	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	377838;378130;378503	377892;378333;379386	+;+;+	1143	499	527	601	23	28	33
PY17X_1006600	Py17X_10_v3	381031	383931	+	2901	26	15	29	19	14	14
PY17X_1006700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	384924;385087;385289;385572;385830;390191	384983;385187;385415;385713;389922;390251	-;-;-;-;-;-	4584	1978	1875	2185	314	318	288
PY17X_1006800	Py17X_10_v3	392330	397150	+	4821	1834	2647	2532	135	109	155
PY17X_1006900	Py17X_10_v3	397865	399742	-	1878	1499	1082	1217	24	31	30
PY17X_1007000	Py17X_10_v3	400733	401248	-	516	955	1109	987	34	18	36
PY17X_1007100	Py17X_10_v3	403819	407019	+	3201	1669	1503	2094	1244	1285	1316
PY17X_1007200	Py17X_10_v3	408133	409563	+	1431	1177	1409	1376	18940	21805	22182
PY17X_1007300	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	410310;410836;411196;411642;411947	410704;411108;411266;411681;411968	-;-;-;-;-	801	131	132	194	461	818	629
PY17X_1007400	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	413008;413222;413579	413085;413444;414849	-;-;-	1572	695	557	698	70	52	56
PY17X_1007500	Py17X_10_v3	416114	417556	-	1443	527	476	557	86404	107507	106212
PY17X_1007600	Py17X_10_v3	420629	423628	+	3000	137	78	181	1661	1545	2068
PY17X_1007700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	424658;425146;425733;426317;426613;426963;427566;427845	425028;425542;426160;426507;426821;427402;427667;428154	-;-;-;-;-;-;-;-	2448	439	322	385	18038	19251	19620
PY17X_1007800	Py17X_10_v3	429534	430499	-	966	1276	1197	1108	16	29	6
PY17X_1007900	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	431721;432262;433228;433920;434115	432168;433084;433781;434013;434250	+;+;+;+;+	2055	173	149	130	90	101	79
PY17X_1008000	Py17X_10_v3	434817	441338	-	6522	265	256	370	48	74	65
PY17X_1008100	Py17X_10_v3;Py17X_10_v3	442196;443937	443752;443939	-;-	1560	1067	963	1372	3700	3945	4106
PY17X_1008200	Py17X_10_v3	444947	446362	+	1416	438	334	472	798	823	930
PY17X_1008300	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	446861;447097;447391	446935;447180;449922	-;-;-	2691	394	514	354	46	20	13
PY17X_1008400	Py17X_10_v3	451355	453223	+	1869	902	655	736	82	160	90
PY17X_1008500	Py17X_10_v3;Py17X_10_v3	454007;455163	455040;455379	-;-	1251	34	38	65	18	14	10
PY17X_1008600	Py17X_10_v3	456797	460303	-	3507	5415	4472	6555	28485	24315	30762
PY17X_1008700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	461448;461708;462082;462267	461534;461976;462181;462395	+;+;+;+	585	1446	1334	1895	8854	9491	11264
PY17X_1008800	Py17X_10_v3	463923	465500	+	1578	521	550	593	2058	2077	2535
PY17X_1008900	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	465763;466612;466940;467152;467381;467504;467794	466496;466783;467043;467239;467411;467569;467852	-;-;-;-;-;-;-	1254	1506	1120	1604	13008	14296	15429
PY17X_1009000	Py17X_10_v3;Py17X_10_v3	468794;470845	470672;470948	-;-	1983	4668	6181	6245	1212	1175	1240
PY17X_1009100	Py17X_10_v3	472335	472416	+	82	0	0	4	274	269	329
PY17X_1009200	Py17X_10_v3	472998	473070	-	73	0	0	3	0	0	4
PY17X_1009300	Py17X_10_v3;Py17X_10_v3	474011;474195	474050;476980	-;-	2826	2195	1892	2309	10672	10457	12512
PY17X_1009400	Py17X_10_v3	479418	480398	+	981	226	243	292	42	37	54
PY17X_1009500	Py17X_10_v3	481138	481773	-	636	65501	67760	64516	383	580	507
PY17X_1009600	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	484060;484356;485372	484111;485220;485393	+;+;+	939	444	373	596	7971	7071	10178
PY17X_1009700	Py17X_10_v3	485808	488165	-	2358	2877	2474	2473	3777	3812	4372
PY17X_1009800	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	489377;489708;489896;490316;490857	489408;489777;490070;490746;492710	+;+;+;+;+	2562	391	265	315	134	87	125
PY17X_1009900	Py17X_10_v3	493413	494651	-	1239	1009	875	1192	248	281	300
PY17X_1010000	Py17X_10_v3;Py17X_10_v3	495299;495587	495359;498534	-;-	3009	9	17	8	18	24	17
PY17X_1010100	Py17X_10_v3	499942	502554	-	2613	2611	2179	3461	28199	25533	30384
PY17X_1010200	Py17X_10_v3	506380	511641	+	5262	228	189	286	675	616	702
PY17X_1010300	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	511678;511963;512197	511710;512079;517035	-;-;-	4989	379	409	581	1240	1203	1195
PY17X_1010400	Py17X_10_v3	518687	520447	-	1761	3418	3058	4564	78738	67530	99910
PY17X_1010500	Py17X_10_v3	522828	523772	+	945	821	1120	1201	36	84	66
PY17X_1010600	Py17X_10_v3	524056	525579	-	1524	6375	5944	7550	17	14	24
PY17X_1010700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	528586;529790;530152;530497;530726;530913;531214;531404;531635	529501;529908;530327;530606;530758;531074;531311;531517;532372	+;+;+;+;+;+;+;+;+	2466	13023	11987	19074	155	189	198
PY17X_1010800	Py17X_10_v3	535224	540059	+	4836	26994	31500	25646	215	192	209
PY17X_1010900	Py17X_10_v3	540792	541499	-	708	1464	1386	1267	24	22	10
PY17X_1011000	Py17X_10_v3	543266	543838	+	573	813	772	745	9	12	23
PY17X_1011100	Py17X_10_v3	546109	554982	+	8874	18757	15420	22113	70523	56552	63754
PY17X_1011200	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	555978;556894;557195;557440	556754;557075;557270;557529	-;-;-;-	1125	90203	85343	105062	1330	1293	1539
PY17X_1011300	Py17X_10_v3	560155	561201	+	1047	240	328	511	1181	2857	1797
PY17X_1011400	Py17X_10_v3	561969	563270	-	1302	509	592	676	1197	1428	1553
PY17X_1011500	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	564115;564368;564687;564984	564234;564600;564816;565523	-;-;-;-	1023	89336	82632	112960	192	242	208
PY17X_1011600	Py17X_10_v3	566239	566997	-	759	2106	1478	2039	197	235	244
PY17X_1011700	Py17X_10_v3	569090	569578	+	489	486	427	438	62	71	94
PY17X_1011800	Py17X_10_v3	570904	572619	-	1716	1990	1698	2193	125	169	108
PY17X_1011900	Py17X_10_v3	574162	596004	+	21843	1574	1473	1134	533	706	406
PY17X_1012000	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	597535;597724;597869;598132	597574;597768;598039;598709	+;+;+;+	834	766	701	877	691	559	975
PY17X_1012100	Py17X_10_v3	599467	601146	-	1680	1511	1057	1217	2384	2281	2968
PY17X_1012200	Py17X_10_v3;Py17X_10_v3	604286;604712	604364;605082	+;+	450	6979	5363	7135	45764	58614	56938
PY17X_1012300	Py17X_10_v3	605928	607124	-	1197	594	597	545	2	13	11
PY17X_1012400	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	607981;608355;608657;608986;609262;609463	608157;608454;608891;609132;609350;609488	+;+;+;+;+;+	774	2062	1821	2042	37	70	92
PY17X_1012500	Py17X_10_v3	610466	616417	-	5952	135	256	313	1322	997	1051
PY17X_1012600	Py17X_10_v3	617770	624636	+	6867	425	595	912	5384	5751	5755
PY17X_1012700	Py17X_10_v3;Py17X_10_v3	626065;631602	631391;631842	+;+	5568	256	345	382	1836	1640	1647
PY17X_1012800	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	631930;632140;632482	632013;632286;632550	-;-;-	300	1020	835	901	2591	2248	2805
PY17X_1012900	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	636007;640404;640662;640837	640198;640522;640730;640875	+;+;+;+	4419	2561	2234	3013	156343	132230	151606
PY17X_1013000	Py17X_10_v3	644221	658656	+	14436	1560	1604	1630	8137	4981	6284
PY17X_1013100	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	659007;659230;660339;660583	659111;660207;660420;660782	-;-;-;-	1365	6933	6405	6156	1567	1561	1814
PY17X_1013200	Py17X_10_v3	662405	665665	+	3261	2145	1592	1646	27366	27181	26701
PY17X_1013300	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	666220;666617;666798;669554	666450;666711;669131;669767	-;-;-;-	2874	792	770	828	3443	4609	4117
PY17X_1013400	Py17X_10_v3;Py17X_10_v3	670471;670751	670527;670861	+;+	168	2612	2145	3574	757	789	912
PY17X_1013500	Py17X_10_v3;Py17X_10_v3	672119;672816	672718;672881	+;+	666	785	869	881	44	46	34
PY17X_1013600	Py17X_10_v3	674142	676076	+	1935	449	616	919	418	546	526
PY17X_1013700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	677673;677978;678381	677771;678131;678802	+;+;+	675	1873	1241	1508	21733	26323	26517
PY17X_1013800	Py17X_10_v3	679962	683453	+	3492	830	776	829	4532	4933	4567
PY17X_1013900	Py17X_10_v3;Py17X_10_v3	683510;683854	683744;685127	-;-	1509	2323	1876	2716	14067	16517	15457
PY17X_1014000	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	686329;686568;687034;687384;687569;687798;688135;688340;688626;688853;689011;689342;690897;692013;692210;692640;693101;693294	686351;686803;687283;687463;687636;688022;688205;688459;688760;688915;689145;690717;691789;692105;692445;693009;693145;693359	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4485	2586	2569	2883	31948	28680	36553
PY17X_1014100	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	695009;697737;699863	697528;699738;700029	+;+;+	4689	86	62	112	3812	3976	3998
PY17X_1014200	Py17X_10_v3;Py17X_10_v3	700270;702726	702579;704942	-;-	4527	166	76	122	2729	2982	2676
PY17X_1014300	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	705784;706017;706405;706640;707152;707517;707803	705852;706275;706507;706835;707286;707587;707839	-;-;-;-;-;-;-	870	1353	1205	1768	533	694	642
PY17X_1014400	Py17X_10_v3	709312	710499	+	1188	1709	2079	2249	126	143	129
PY17X_1014500	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	711550;711872;712082;712333;712527;712690;712969;713129;713338;713622	711753;711946;712150;712425;712588;712845;713034;713202;713429;714941	-;-;-;-;-;-;-;-;-;-	2211	3149	3040	4582	20384	25549	25942
PY17X_1014600	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	716308;716801;717089	716596;716865;717211	-;-;-	477	3452	3392	4002	283	379	399
PY17X_1014700	Py17X_10_v3	718731	720107	-	1377	13582	9180	16848	2475	2760	3099
PY17X_1014800	Py17X_10_v3	722151	723863	+	1713	2045	2117	3662	474	519	587
PY17X_1014900	Py17X_10_v3;Py17X_10_v3	725793;728367	728105;728669	+;+	2616	642	460	514	337	330	443
PY17X_1015000	Py17X_10_v3;Py17X_10_v3	728791;729009	728895;731195	-;-	2292	439	278	382	576	751	635
PY17X_1015100	Py17X_10_v3	732526	733425	-	900	231	412	330	5209	10226	7664
PY17X_1015200	Py17X_10_v3;Py17X_10_v3	734391;735179	734972;735361	+;+	765	240	253	230	21049	25439	25972
PY17X_1015300	Py17X_10_v3	736727	737245	+	519	17109	12552	19002	4304	4710	5436
PY17X_1015400	Py17X_10_v3	737775	738506	-	732	84	81	75	8438	14855	11871
PY17X_1015500	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	739438;740990;741367	740828;741037;741460	-;-;-	1533	1661	1263	1525	408	391	575
PY17X_1015600	Py17X_10_v3	742237	744540	-	2304	358	455	290	960	1883	1286
PY17X_1015700	Py17X_10_v3	745101	746303	-	1203	726	587	612	15657	19080	18109
PY17X_1015800	Py17X_10_v3	746900	748855	-	1956	210	335	274	6	14	16
PY17X_1015900	Py17X_10_v3	750197	756667	+	6471	623	583	605	584	484	544
PY17X_1016000	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	757268;757523;757822;758063;758864;759100;759285;759801	757354;757708;757884;758740;758984;759173;759665;760049	-;-;-;-;-;-;-;-	1839	80	69	117	175	183	209
PY17X_1016100	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	761201;761440;761661;761976;762208	761303;761504;761735;762126;762776	-;-;-;-;-	963	1400	1039	1377	6576	7934	8370
PY17X_1016200	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	764388;765211;765632	765008;765441;765688	+;+;+	909	1806	1260	1430	724	685	889
PY17X_1016300	Py17X_10_v3	765969	769958	-	3990	27805	27501	29107	13404	13551	13856
PY17X_1016400	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	771381;771634;772197	771449;771949;775672	-;-;-	3861	3539	2817	4204	35677	44026	44307
PY17X_1016500	Py17X_10_v3	777827	778870	+	1044	9811	8553	9833	1047	1232	1242
PY17X_1016600	Py17X_10_v3	779093	779662	-	570	1582	1106	1863	631	635	827
PY17X_1016700	Py17X_10_v3	781080	783113	-	2034	4042	3622	5029	117	101	144
PY17X_1016800	Py17X_10_v3	783613	790752	-	7140	1769	1777	1391	1013	1271	1254
PY17X_1016900	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	792096;792281;792455;792570;792830;793021;793217;793359;793463;793696;793901;794105;794366;794657;794972;795190	792147;792320;792471;792702;792930;793112;793255;793374;793548;793764;794009;794170;794427;794759;795025;795266	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1116	71331	59274	84365	694	770	789
PY17X_1017000	Py17X_10_v3	796905	799220	+	2316	904	1029	1526	2132	2252	2649
PY17X_1017100	Py17X_10_v3	800122	801951	-	1830	507	372	510	85	125	81
PY17X_1017200	Py17X_10_v3	803228	803881	+	654	1553	1507	1547	11	12	9
PY17X_1017300	Py17X_10_v3	805400	808639	+	3240	1134	965	1612	705	743	774
PY17X_1017400	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	808728;809012;809212	808922;809101;810066	-;-;-	1140	2062	1632	1780	2407	2782	2958
PY17X_1017500	Py17X_10_v3	811180	811983	+	804	5452	4414	5488	1169	1171	1486
PY17X_1017600	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	812410;812635;812880;813042;813316;813582;813762;814229	812547;812743;812944;813176;813462;813632;813920;814306	-;-;-;-;-;-;-;-	882	33	31	32	181	196	231
PY17X_1017700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	814757;815147;815439;820792;821097	815047;815278;820650;820915;821178	-;-;-;-;-	5841	3475	3164	3912	5773	4779	5101
PY17X_1017800	Py17X_10_v3;Py17X_10_v3	824125;824499	824236;825520	+;+	1134	8977	9073	8748	298	291	368
PY17X_1017900	Py17X_10_v3	825884	828079	-	2196	994	785	1077	380	410	384
PY17X_1018000	Py17X_10_v3	829647	831281	+	1635	875	923	967	1420	1567	1539
PY17X_1018100	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	831633;831785;831943;832215;832399;832656;833151	831698;831849;832017;832264;832526;833000;833660	-;-;-;-;-;-;-	1239	460	548	531	511	748	672
PY17X_1018200	Py17X_10_v3	835525	836364	-	840	14208	16238	16149	23228	28569	29800
PY17X_1018300	Py17X_10_v3	839760	840500	+	741	279	324	390	271	238	282
PY17X_1018400	Py17X_10_v3	841397	841588	+	192	32	62	29	46	69	76
PY17X_1018500	Py17X_10_v3	842152	843594	-	1443	288	370	208	5	7	4
PY17X_1018600	Py17X_10_v3	845064	847499	-	2436	265	270	216	210	178	302
PY17X_1018700	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	849359;849639;849864;850186;850465;851520	849527;849746;850002;850288;851398;851647	+;+;+;+;+;+	1581	687	1111	1007	610	426	659
PY17X_1018800	Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3;Py17X_10_v3	858305;858495;858724;859000;859221;859377;859678	858361;858600;858839;859135;859285;859593;863369	-;-;-;-;-;-;-	4389	30344	29797	23628	7473	8150	8803
PY17X_1018900	Py17X_10_v3;Py17X_10_v3	864841;864955	864868;865334	-;-	408	740	760	678	52	80	76
PY17X_1019000	Py17X_10_v3	866404	869586	-	3183	280	257	265	187	200	211
PY17X_1019100	Py17X_10_v3	870457	873750	-	3294	3455	3146	3442	470	638	547
