# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-O" "-T" "8" "-a" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/reference/PlasmoDB-62_PbergheiANKA.gtf" "-o" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/featurecounts/pb_2017_final_counts_output.txt" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_1_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_2_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_3_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_1_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_2_trimmed.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_3_trimmed.bam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_1_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_2_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_f_3_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_1_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_2_trimmed.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Pb_2017/map/pb_m_3_trimmed.bam.sort.bam
PBANKA_1446800	PbANKA_14_v3;PbANKA_14_v3	1801920;1803539	1803026;1804555	-;-	2124	2760	2171	1395	8151	6904	5200
PBANKA_1446900	PbANKA_14_v3;PbANKA_14_v3	1806051;1806307	1806124;1807783	+;+	1551	4292	3317	3092	2620	2347	1593
PBANKA_1447000	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1808965;1809334;1809825	1809118;1809545;1809914	+;+;+	456	1909	1506	1861	1482	1402	1328
PBANKA_1447100	PbANKA_14_v3	1810287	1811180	-	894	936	789	938	3908	3263	3361
PBANKA_1447200	PbANKA_14_v3;PbANKA_14_v3	1812391;1814783	1814594;1815059	-;-	2481	628	751	751	2198	1851	2467
PBANKA_1447300	PbANKA_14_v3	1816113	1817078	+	966	108	136	178	276	204	326
PBANKA_1447400	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1817758;1818169;1818413;1818628;1818808;1818936;1819137;1819284;1819512;1819664;1819835;1819995;1820198;1820390;1820612;1820858;1821008	1818009;1818267;1818519;1818683;1818855;1818991;1819190;1819376;1819566;1819735;1819919;1820082;1820279;1820473;1820716;1820922;1822114	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	2508	586	334	500	372	277	220
PBANKA_1447500	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1822223;1822497;1822790	1822261;1822586;1823077	-;-;-	417	326	265	305	505	431	488
PBANKA_1447600	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1823362;1823747;1824051;1824357;1824563;1824704;1824851;1825072;1825664	1823408;1823816;1824239;1824432;1824611;1824750;1824940;1825389;1826247	-;-;-;-;-;-;-;-;-	1470	983	852	837	1591	1463	1348
PBANKA_1447700	PbANKA_14_v3	1827505	1829838	-	2334	1135	952	1098	822	624	452
PBANKA_1447750	PbANKA_14_v3;PbANKA_14_v3	1830688;1830913	1830724;1830971	+;+	96	30	48	41	92	46	47
PBANKA_1447800	PbANKA_14_v3	1831362	1831838	+	477	433	371	311	772	778	525
PBANKA_1447900	PbANKA_14_v3;PbANKA_14_v3	1833163;1834265	1833689;1838414	-;-	4677	4514	4427	4380	30673	26120	36974
PBANKA_1448000	PbANKA_14_v3	1844078	1847686	+	3609	10645	10378	11168	4536	4820	3297
PBANKA_1448100	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1848077;1848346;1848594;1849159	1848251;1848407;1848979;1850122	-;-;-;-	1587	429	447	299	915	937	567
PBANKA_1448200	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1852489;1866802;1867059	1866696;1866958;1867096	+;+;+	14403	3371	3344	2978	7638	7278	6496
PBANKA_1448300	PbANKA_14_v3	1867678	1869255	+	1578	599	584	550	1884	2042	1927
PBANKA_1448400	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1869566;1870171;1870339	1870072;1870223;1870414	-;-;-	636	1361	1187	1279	4932	4796	5268
PBANKA_1448500	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1872540;1875292;1875515	1875206;1875420;1875550	+;+;+	2832	1629	1852	1671	6018	6940	7332
PBANKA_1448600	PbANKA_14_v3;PbANKA_14_v3	1876236;1876545	1876382;1877696	-;-	1299	194	200	193	524	425	426
PBANKA_1448700	PbANKA_14_v3	1878841	1888284	+	9444	2825	3398	2424	8120	8466	5980
PBANKA_1448800	PbANKA_14_v3	1889266	1894449	+	5184	1080	1012	1344	2052	1760	2139
PBANKA_1448900	PbANKA_14_v3;PbANKA_14_v3	1894550;1895619	1895456;1896583	-;-	1872	2000	1877	2160	12379	9647	15317
PBANKA_1449000	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1897825;1898031;1898331;1898528;1898667;1898981	1897929;1898176;1898440;1898575;1898835;1900136	-;-;-;-;-;-	1734	991	895	1181	77163	74659	117059
PBANKA_1449100	PbANKA_14_v3	1901094	1902152	-	1059	348	356	374	385	234	216
PBANKA_1449200	PbANKA_14_v3	1903238	1906159	-	2922	294	344	293	1882	1335	1965
PBANKA_1449300	PbANKA_14_v3;PbANKA_14_v3	1907812;1909405	1909262;1909630	-;-	1677	21370	21329	25946	729	929	531
PBANKA_1449400	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1912189;1915601;1915852;1916136;1916384	1915365;1915693;1915998;1916237;1916521	+;+;+;+;+	3657	3409	3065	3066	5098	4228	3106
PBANKA_1449500	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1917753;1917984;1918422	1917789;1918312;1918499	+;+;+	444	9839	8474	8844	6823	7897	6339
PBANKA_1449600	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1919329;1919980;1920627	1919791;1920532;1920870	+;+;+	1260	311	333	437	451	466	525
PBANKA_1449700	PbANKA_14_v3;PbANKA_14_v3	1921304;1921511	1921398;1921622	-;-	207	5909	4979	4734	5918	7077	6832
PBANKA_1449800	PbANKA_14_v3;PbANKA_14_v3	1923416;1923584	1923454;1926511	-;-	2967	3819	3302	3670	1456	1052	932
PBANKA_1449900	PbANKA_14_v3	1929415	1933590	+	4176	3042	3656	2750	1856	2862	957
PBANKA_1450000	PbANKA_14_v3	1934271	1937237	-	2967	1206	967	1143	612	463	312
PBANKA_1450100	PbANKA_14_v3	1938506	1940488	+	1983	1111	903	1061	847	709	522
PBANKA_1450200	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1941751;1941942;1942165	1941753;1942043;1943388	+;+;+	1329	4332	3769	3992	33778	35371	49562
PBANKA_1450300	PbANKA_14_v3	1944993	1946594	+	1602	5869	4536	4639	2588	2532	1429
PBANKA_1450400	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1947196;1947504;1947731;1948002;1948857;1950929;1951329;1951952;1952184;1952456;1952764;1953045;1953313;1953808	1947369;1947585;1947890;1948719;1950795;1951175;1951701;1952086;1952273;1952598;1952914;1953152;1953567;1954851	-;-;-;-;-;-;-;-;-;-;-;-;-;-	5619	1169	1311	1354	14092	10041	16768
PBANKA_1450500	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1955827;1956097;1956364;1956584;1956804	1955959;1956185;1956489;1956658;1959128	-;-;-;-;-	2748	975	1034	1080	4187	3586	4652
PBANKA_1450600	PbANKA_14_v3	1960416	1961291	+	876	754	679	674	2197	2246	2701
PBANKA_1450700	PbANKA_14_v3	1963137	1964330	-	1194	2279	1671	1592	6685	6661	6878
PBANKA_1450800	PbANKA_14_v3	1966714	1969299	-	2586	2112	2232	2146	144	211	98
PBANKA_1450900	PbANKA_14_v3	1970847	1972109	+	1263	781	716	785	768	524	257
PBANKA_1451000	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1972700;1973007;1974520	1972775;1974402;1974751	+;+;+	1704	559	460	502	2028	1581	1829
PBANKA_1451100	PbANKA_14_v3	1975355	1976158	-	804	28674	30189	30053	1157	1355	1168
PBANKA_1451200	PbANKA_14_v3;PbANKA_14_v3	1977583;1978201	1977959;1978282	-;-	459	1460	1342	1218	179	247	239
PBANKA_1451250	PbANKA_14_v3;PbANKA_14_v3	1979156;1979343	1979206;1979468	+;+	177	369	348	385	194	260	75
PBANKA_1451300	PbANKA_14_v3	1979918	1981366	-	1449	320	375	259	795	698	329
PBANKA_1451400	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1982084;1983528;1983872	1983437;1983684;1983896	+;+;+	1536	656	672	684	374	430	242
PBANKA_1451500	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	1984263;1984582;1984763	1984460;1984661;1985594	-;-;-	1110	2119	2015	2578	728	550	486
PBANKA_1451600	PbANKA_14_v3;PbANKA_14_v3	1987486;1989363	1989251;1989501	+;+	1905	5030	4657	4801	7351	6646	7313
PBANKA_1451700	PbANKA_14_v3	1989835	1995507	-	5673	538	639	710	1832	1591	1704
PBANKA_1451800	PbANKA_14_v3	1996862	2001532	+	4671	1107	1036	869	1651	1693	1529
PBANKA_1451900	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2001729;2001926;2002322	2001819;2002161;2002927	-;-;-	933	95	86	140	3691	3404	4163
PBANKA_1452000	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2003936;2004184;2004656	2003966;2004563;2005453	+;+;+	1209	746	810	710	7788	6599	7626
PBANKA_1452100	PbANKA_14_v3	2006688	2011247	-	4560	3141	2740	3121	5268	3987	5454
PBANKA_1452200	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2013949;2014325;2015736	2014109;2015549;2015855	+;+;+	1506	991	1067	834	942	1266	605
PBANKA_1452300	PbANKA_14_v3;PbANKA_14_v3	2017357;2017723	2017402;2018309	+;+	633	1579	1460	1211	3468	3568	2185
PBANKA_1452400	PbANKA_14_v3;PbANKA_14_v3	2019376;2019723	2019481;2019838	+;+	222	174	168	113	632	637	456
PBANKA_1452500	PbANKA_14_v3	2021744	2023912	+	2169	7031	6449	5209	12679	14278	10457
PBANKA_1452600	PbANKA_14_v3	2024480	2025160	-	681	1163	1183	812	4032	4283	3274
PBANKA_1452700	PbANKA_14_v3;PbANKA_14_v3	2026390;2027589	2027351;2027688	-;-	1062	502	444	659	53	69	37
PBANKA_1452800	PbANKA_14_v3	2028843	2031548	+	2706	4880	5414	4943	3158	3708	2663
PBANKA_1452900	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2031894;2032073;2032351;2032657;2032874	2031944;2032191;2032521;2032803;2033144	-;-;-;-;-	759	620	564	721	3721	3099	4172
PBANKA_1453000	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2034301;2037649;2037837	2037558;2037719;2037945	+;+;+	3438	12754	11272	13528	11838	10519	14793
PBANKA_1453100	PbANKA_14_v3	2038408	2039928	-	1521	32784	32488	31313	1811	2376	797
PBANKA_1453200	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2042411;2042411;2042532;2042532;2042804;2042956;2042956;2043140;2043140;2044116;2044116	2042429;2042429;2042630;2042630;2042833;2042994;2042994;2043727;2043727;2044519;2044519	+;+;+;+;+;+;+;+;+;+;+	1179	3861	3505	3357	6884	8064	6102
PBANKA_1453300	PbANKA_14_v3	2046472	2048736	+	2265	44786	41079	42763	7891	8646	6540
PBANKA_1453400	PbANKA_14_v3	2050224	2051735	-	1512	4214	4185	3909	699	889	475
PBANKA_1453500	PbANKA_14_v3	2054945	2057290	-	2346	2359	1976	2529	708	485	373
PBANKA_1453600	PbANKA_14_v3;PbANKA_14_v3	2059235;2060037	2059873;2060210	+;+	813	528	411	379	1285	1045	880
PBANKA_1453700	PbANKA_14_v3	2065254	2069711	+	4458	2805	3012	2335	12982	10600	14413
PBANKA_1453800	PbANKA_14_v3	2071546	2072175	+	630	800	580	753	959	929	914
PBANKA_1453900	PbANKA_14_v3	2073073	2073630	-	558	6469	6717	7144	260	316	149
PBANKA_1454000	PbANKA_14_v3	2074740	2077505	+	2766	1897	1683	1587	1357	1551	617
PBANKA_1454100	PbANKA_14_v3	2080148	2082736	+	2589	950	810	373	4051	3899	3041
PBANKA_1454200	PbANKA_14_v3	2085185	2102380	+	17196	3456	3708	3760	12183	9872	12248
PBANKA_1454300	PbANKA_14_v3	2103449	2106346	-	2898	766	659	509	1972	1794	1415
PBANKA_1454400	PbANKA_14_v3	2107612	2109153	+	1542	741	758	770	695	624	566
PBANKA_1454500	PbANKA_14_v3;PbANKA_14_v3	2109481;2111016	2110841;2111100	-;-	1446	2491	2154	2098	1248	1265	571
PBANKA_1454600	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2112256;2119098;2119345	2118880;2119200;2119399	-;-;-	6783	919	830	825	11568	9703	14774
PBANKA_1454700	PbANKA_14_v3	2120748	2122409	-	1662	250	205	172	713	600	415
PBANKA_1454800	PbANKA_14_v3	2124094	2129658	-	5565	16179	15453	14084	2007	2562	1633
PBANKA_1454900	PbANKA_14_v3	2134467	2135867	-	1401	713	643	763	497	557	350
PBANKA_1455000	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2136867;2137002;2137360;2137522;2137827;2138008;2138199	2136879;2137217;2137438;2137721;2137889;2138069;2138354	+;+;+;+;+;+;+	789	5943	5272	5222	1067	1113	867
PBANKA_1455100	PbANKA_14_v3;PbANKA_14_v3	2140291;2140688	2140455;2141533	+;+	1011	2463	2097	1982	18369	21361	27915
PBANKA_1455200	PbANKA_14_v3	2142109	2144688	-	2580	774	689	450	1175	1436	493
PBANKA_1455300	PbANKA_14_v3	2146347	2147573	+	1227	1689	1363	1229	1671	2031	827
PBANKA_1455400	PbANKA_14_v3	2148296	2149846	-	1551	1281	1248	1265	2297	1876	2297
PBANKA_1455500	PbANKA_14_v3	2151386	2151610	+	225	649	434	608	701	447	709
PBANKA_1455600	PbANKA_14_v3	2151856	2153814	+	1959	7355	6409	6085	7983	7992	8795
PBANKA_1455700	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2154223;2154480;2154636;2154845;2155050;2155200;2155380	2154335;2154528;2154729;2154906;2155075;2155255;2155534	-;-;-;-;-;-;-	555	1402	1258	1009	3304	3946	3693
PBANKA_1455800	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2156414;2156686;2157169;2157685	2156575;2157024;2157530;2158171	+;+;+;+	1350	1214	995	1155	13399	13842	18004
PBANKA_1455900	PbANKA_14_v3	2159007	2160161	+	1155	624	614	637	1624	1299	1482
PBANKA_1456000	PbANKA_14_v3;PbANKA_14_v3	2160693;2162385	2162150;2162456	+;+	1530	512	358	313	1292	1227	932
PBANKA_1456100	PbANKA_14_v3;PbANKA_14_v3	2163552;2163927	2163554;2164337	+;+	414	6466	5603	3931	12895	15603	8762
PBANKA_1456200	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2165350;2166728;2167036;2167318	2166542;2166820;2167096;2167335	-;-;-;-	1365	4194	3400	3309	6451	6326	5575
PBANKA_1456300	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2168689;2168929;2169348	2168746;2169101;2169398	-;-;-	282	2104	1980	1923	541	644	275
PBANKA_1456400	PbANKA_14_v3	2171062	2172039	+	978	718	642	487	1969	1900	1844
PBANKA_1456500	PbANKA_14_v3	2172801	2173568	-	768	438	330	345	416	420	240
PBANKA_1456600	PbANKA_14_v3	2174487	2174738	+	252	66	74	44	179	209	84
PBANKA_1456700	PbANKA_14_v3;PbANKA_14_v3	2175489;2175734	2175554;2175901	-;-	234	121	98	144	14	43	24
PBANKA_1456800	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2177674;2177832;2177990;2178108;2178353;2178637;2179143;2179350	2177718;2177890;2178025;2178165;2178461;2178863;2179229;2179415	-;-;-;-;-;-;-;-	687	3169	2822	2803	1525	1879	1455
PBANKA_1456900	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2182341;2182876;2183159	2182440;2182976;2183305	+;+;+	348	9877	9393	8521	32296	33518	35543
PBANKA_1457000	PbANKA_14_v3	2184628	2185866	+	1239	1099	934	1197	538	507	420
PBANKA_1457100	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2186512;2186677;2186855;2187077	2186549;2186727;2186926;2188040	-;-;-;-	1125	954	738	815	897	912	509
PBANKA_1457200	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2189236;2189639;2189857;2191339;2193706;2194875	2189486;2189707;2191219;2193561;2194641;2195255	-;-;-;-;-;-	5223	3481	3319	3355	18269	17361	21221
PBANKA_1457300	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2196747;2197136;2199771	2196921;2199619;2199925	-;-;-	2814	1355	905	1090	1497	1147	702
PBANKA_1457400	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2201154;2204457;2204695;2205002;2205274	2204328;2204567;2204880;2205171;2205318	+;+;+;+;+	3687	1663	1381	1067	4331	4122	3311
PBANKA_1457500	PbANKA_14_v3	2205786	2208575	-	2790	877	1003	799	3320	3265	3060
PBANKA_1457550	PbANKA_14_v3	2210248	2210547	+	300	2	2	1	28	22	30
PBANKA_1457600	PbANKA_14_v3;PbANKA_14_v3	2212112;2215707	2215534;2215754	+;+	3471	826	826	791	1479	1196	599
PBANKA_1457700	PbANKA_14_v3	2216114	2218438	-	2325	478	363	644	1938	1570	2726
PBANKA_1457800	PbANKA_14_v3	2220226	2221116	-	891	2044	1699	1850	8275	7984	10604
PBANKA_1457900	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2223132;2223442;2224096	2223199;2223922;2224143	+;+;+	597	777	686	555	1587	2036	1515
PBANKA_1458000	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2224431;2224640;2224794;2225028;2225313;2225565;2225747;2226176;2226454	2224454;2224692;2224924;2225200;2225389;2225634;2225985;2226300;2226563	-;-;-;-;-;-;-;-;-	1002	1591	1530	1024	4636	4423	3030
PBANKA_1458100	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2227994;2230239;2230412;2230662;2230804;2231054	2230119;2230291;2230485;2230695;2230861;2231123	+;+;+;+;+;+	2415	436	464	392	2735	2174	2400
PBANKA_1458200	PbANKA_14_v3	2231115	2232362	-	1248	303	215	372	3608	2083	3366
PBANKA_1458300	PbANKA_14_v3;PbANKA_14_v3	2234208;2234530	2234258;2237556	+;+	3078	4723	4408	4842	32060	28987	38439
PBANKA_1458400	PbANKA_14_v3	2238168	2242010	-	3843	223	257	263	1307	1124	1106
PBANKA_1458500	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2242555;2242722;2242991;2243208	2242609;2242906;2243107;2243315	+;+;+;+	465	558	408	443	794	763	696
PBANKA_1458600	PbANKA_14_v3	2244049	2245056	+	1008	1293	1156	1272	742	599	387
PBANKA_1458700	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2246055;2246376;2246676;2246854;2247060;2247220;2247440;2247572;2247756;2247916;2248162	2246103;2246422;2246756;2246952;2247108;2247278;2247473;2247648;2247809;2247984;2249049	+;+;+;+;+;+;+;+;+;+;+	1506	744	617	623	1784	1513	1478
PBANKA_1458800	PbANKA_14_v3	2249522	2253766	-	4245	1112	971	1425	25452	17414	29399
PBANKA_1458900	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2256469;2256694;2257023	2256527;2256883;2258012	+;+;+	1239	4222	3817	3891	6438	5730	6237
PBANKA_1459000	PbANKA_14_v3	2258806	2259702	+	897	218	193	170	381	394	197
PBANKA_1459100	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2260322;2261825;2262276	2261727;2261911;2262318	+;+;+	1536	907	877	1058	3780	3039	4264
PBANKA_1459200	PbANKA_14_v3;PbANKA_14_v3	2263319;2265289	2265096;2265433	+;+	1923	293	275	316	552	417	588
PBANKA_1459300	PbANKA_14_v3	2267380	2268510	+	1131	26022	21896	21561	20854	24268	14581
PBANKA_1459400	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2271177;2271688;2272144;2272385;2272578;2272785;2273150;2273975;2274321;2274515;2274841	2271395;2272015;2272237;2272463;2272662;2273057;2273817;2274154;2274382;2274713;2275047	+;+;+;+;+;+;+;+;+;+;+	2394	4200	3663	3926	7488	5561	7952
PBANKA_1459500	PbANKA_14_v3	2277418	2278032	+	615	115846	108595	102573	3416	5044	2477
PBANKA_1459600	PbANKA_14_v3	2278821	2280407	-	1587	397	365	314	1115	1145	1145
PBANKA_1459700	PbANKA_14_v3	2281788	2283143	+	1356	853	769	656	3611	3911	3666
PBANKA_1459800	PbANKA_14_v3	2284260	2285378	+	1119	1088	861	874	1789	1818	1292
PBANKA_1459900	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2286675;2287266;2287494;2287798	2287138;2287397;2287611;2287869	+;+;+;+	786	2167	1684	1750	861	798	301
PBANKA_1460000	PbANKA_14_v3;PbANKA_14_v3	2288808;2290162	2290008;2291114	-;-	2154	177	128	120	52	66	38
PBANKA_1460100	PbANKA_14_v3;PbANKA_14_v3	2292948;2293550	2293388;2293831	+;+	723	201	168	144	181	210	95
PBANKA_1460200	PbANKA_14_v3	2294249	2294740	-	492	807	812	739	1769	1908	1742
PBANKA_1460300	PbANKA_14_v3;PbANKA_14_v3	2295427;2297078	2296920;2297233	+;+	1650	187	194	231	367	305	234
PBANKA_1460400	PbANKA_14_v3	2297769	2298689	-	921	1488	1279	785	4287	3973	2621
PBANKA_1460500	PbANKA_14_v3	2301974	2304106	+	2133	925	867	1135	3097	1914	2824
PBANKA_1460600	PbANKA_14_v3	2304720	2306153	-	1434	650	610	603	911	812	799
PBANKA_1460700	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2307116;2307318;2307523;2307815;2308047;2308208;2308569;2308761	2307196;2307426;2307694;2307870;2308100;2308397;2308678;2309656	+;+;+;+;+;+;+;+	1668	35480	33205	38595	714	1055	313
PBANKA_1460800	PbANKA_14_v3	2310681	2311325	+	645	670	660	603	973	1049	795
PBANKA_1460900	PbANKA_14_v3	2311743	2312321	+	579	215	203	341	63	55	25
PBANKA_1461000	PbANKA_14_v3	2312840	2313994	+	1155	572	532	634	531	420	339
PBANKA_1461100	PbANKA_14_v3	2315095	2316252	+	1158	2113	1809	1735	2138	2169	1886
PBANKA_1461200	PbANKA_14_v3	2317010	2317423	-	414	1929	1619	1862	4760	4714	5671
PBANKA_1461300	PbANKA_14_v3	2319026	2319889	+	864	97456	95066	94900	3276	3824	3113
PBANKA_1461400	PbANKA_14_v3	2321056	2321910	-	855	3464	2667	3018	12634	11896	12942
PBANKA_1461500	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2325112;2327278;2327479	2327064;2327393;2327524	+;+;+	2115	1897	1911	1929	779	821	511
PBANKA_1461600	PbANKA_14_v3	2330758	2335425	+	4668	2993	3374	2804	6854	7157	6149
PBANKA_1461700	PbANKA_14_v3	2336727	2337014	+	288	766	759	699	215	236	62
PBANKA_1461800	PbANKA_14_v3	2337461	2338729	-	1269	4127	3447	2914	3660	3893	3015
PBANKA_1461900	PbANKA_14_v3	2340216	2342285	-	2070	77	53	60	171	125	68
PBANKA_1462000	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2343567;2343718;2344626	2343632;2344545;2344706	+;+;+	975	1584	1586	1346	1001	1366	456
PBANKA_1462100	PbANKA_14_v3	2345306	2345761	+	456	101	90	102	1891	1730	2162
PBANKA_1462200	PbANKA_14_v3;PbANKA_14_v3	2348439;2350793	2350676;2350819	+;+	2265	1825	1619	1644	4588	3835	4082
PBANKA_1462300	PbANKA_14_v3	2351885	2352307	-	423	410	462	423	341	207	265
PBANKA_1462400	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2352657;2353059;2353180;2353502;2353769	2352716;2353091;2353278;2353594;2354077	-;-;-;-;-	594	543	489	459	583	499	233
PBANKA_1462500	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2354485;2354691;2356694	2354519;2356515;2356981	-;-;-	2148	80	53	68	14	18	2
PBANKA_1462600	PbANKA_14_v3	2358258	2360471	-	2214	96	109	127	34	37	21
PBANKA_1462700	PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3;PbANKA_14_v3	2364594;2364855;2365095;2365318	2364724;2364971;2365159;2371577	-;-;-;-	6573	1695	1763	1669	2287	2003	1356
PBANKA_1462800	PbANKA_14_v3	2372947	2374359	-	1413	764	695	553	790	787	437
PBANKA_1462900	PbANKA_14_v3	2375190	2375705	+	516	1444	1387	1351	955	953	459
PBANKA_1463000	PbANKA_14_v3	2376127	2383947	-	7821	15000	15084	16028	1607	2192	924
