# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-O" "-T" "8" "-a" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/reference_genome/PlasmoDB-62_Pyoeliiyoelii17X.gtf" "-o" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/2018vs2023/nc_removed_data/Count/output.txt" "WT_female_R1.bam.sort.bam" "WT_female_R2.bam.sort.bam" "WT_female_R3.bam.sort.bam" "WT_male_R1.bam.sort.bam" "WT_male_R2.bam.sort.bam" "WT_male_R3.bam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	WT_female_R1.bam.sort.bam	WT_female_R2.bam.sort.bam	WT_female_R3.bam.sort.bam	WT_male_R1.bam.sort.bam	WT_male_R2.bam.sort.bam	WT_male_R3.bam.sort.bam
PY17X_1349200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2146638;2146991;2147459;2148608;2148927;2149150;2149304;2149545	2146865;2147240;2148524;2148786;2149045;2149211;2149420;2149611	+;+;+;+;+;+;+;+	2088	1053	944	1015	705	765	663
PY17X_1349300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2153287;2158192;2158441	2158039;2158261;2159728	+;+;+	6111	1686	1459	1925	710	713	736
PY17X_1349400	Py17X_13_v3	2160750	2161745	-	996	2512	2186	3274	6747	7709	7628
PY17X_1349500	Py17X_13_v3	2164238	2165530	-	1293	496	576	661	1417	1452	1620
PY17X_1349600	Py17X_13_v3	2168177	2171422	+	3246	130	165	254	278	348	292
PY17X_1349700	Py17X_13_v3	2171929	2173503	+	1575	55	238	122	0	8	1
PY17X_1349800	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2174500;2174727;2174974;2175100;2175337;2175515;2175688;2175933	2174616;2174813;2175006;2175191;2175412;2175599;2175734;2176016	+;+;+;+;+;+;+;+	621	1098	803	1462	65	125	94
PY17X_1349900	Py17X_13_v3	2176747	2177325	+	579	253	406	282	4	4	5
PY17X_1350000	Py17X_13_v3;Py17X_13_v3	2177570;2178296	2178133;2178430	+;+	699	845	992	1042	526	763	582
PY17X_1350100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2178656;2179437;2179690;2179830;2180082;2180677	2178906;2179565;2179722;2179887;2180478;2180795	-;-;-;-;-;-	987	1964	1614	2113	3505	4149	4174
PY17X_1350200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2182253;2182580;2182733;2182897;2183146	2182390;2182639;2182786;2182968;2183676	-;-;-;-;-	855	3421	4391	5124	2504	3132	3077
PY17X_1350300	Py17X_13_v3	2186288	2187958	+	1671	1054	898	1199	3000	3823	3690
PY17X_1350400	Py17X_13_v3	2188408	2189841	-	1434	1536	893	1821	318	253	380
PY17X_1350500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2191082;2192385;2192567;2192744;2192923;2193055;2193211;2193473	2192212;2192471;2192608;2192824;2192976;2193111;2193331;2193618	+;+;+;+;+;+;+;+	1719	1255	842	1775	664	903	935
PY17X_1350600	Py17X_13_v3;Py17X_13_v3	2195311;2195814	2195383;2197255	+;+	1515	4238	3538	3897	200	274	288
PY17X_1350700	Py17X_13_v3	2195504	2195583	+	80	4	8	9	7	0	0
PY17X_1350800	Py17X_13_v3	2197940	2199604	-	1665	1014	760	1207	402	480	467
PY17X_1350900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2200197;2200461;2200692;2200951;2201267;2203176;2204080;2204337;2204498;2204790	2200269;2200559;2200805;2201179;2202851;2203956;2204212;2204397;2204579;2204851	-;-;-;-;-;-;-;-;-;-	3219	833	804	963	681	648	853
PY17X_1351000	Py17X_13_v3	2205921	2206904	+	984	1728	1834	2784	46	50	59
PY17X_1351100	Py17X_13_v3;Py17X_13_v3	2208387;2208794	2208537;2209197	+;+	555	2013	1813	2345	38	34	21
PY17X_1351200	Py17X_13_v3	2210138	2211562	+	1425	43205	44884	53482	29	48	36
PY17X_1351300	Py17X_13_v3	2212664	2214142	+	1479	4070	3970	3398	313	391	385
PY17X_1351400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2214596;2214822;2215243;2215578	2214641;2215032;2215455;2215773	-;-;-;-	666	11236	10204	13893	13855	15920	16475
PY17X_1351500	Py17X_13_v3	2216876	2219503	-	2628	4925	3282	4932	719	664	803
PY17X_1351600	Py17X_13_v3;Py17X_13_v3	2221272;2222007	2221397;2222300	+;+	420	6995	5751	9321	7760	8539	9220
PY17X_1351700	Py17X_13_v3	2221547	2221630	+	84	130	118	178	31	39	70
PY17X_1351800	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2223242;2223420;2223835;2224238;2224622	2223292;2223681;2223950;2224479;2224796	-;-;-;-;-	846	1390	1168	1868	181	141	128
PY17X_1351900	Py17X_13_v3	2226269	2227834	+	1566	286	375	347	4	1	14
PY17X_1352000	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2228960;2230853;2232167	2230742;2231920;2232327	+;+;+	3012	57271	47822	61099	1005	1058	1147
PY17X_1352100	Py17X_13_v3	2233105	2233566	+	462	64	50	50	23	22	29
PY17X_1352200	Py17X_13_v3	2234025	2236076	-	2052	1322	1096	1707	461	387	501
PY17X_1352300	Py17X_13_v3	2236862	2237500	+	639	1053	620	1105	305	623	497
PY17X_1352400	Py17X_13_v3	2237665	2239047	-	1383	739	615	614	3583	3954	4189
PY17X_1352500	Py17X_13_v3	2240296	2241774	-	1479	3419	3136	2854	110	131	112
PY17X_1352600	Py17X_13_v3	2243581	2244324	+	744	1072	981	1584	61	55	83
PY17X_1352700	Py17X_13_v3	2245550	2249434	-	3885	2732	2265	2899	693	744	738
PY17X_1352800	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2250403;2250677;2250852;2251062;2251420;2251625	2250486;2250740;2250970;2251129;2251486;2252005	+;+;+;+;+;+	783	3563	3103	3741	100	95	105
PY17X_1352900	Py17X_13_v3	2253151	2258052	+	4902	274	423	602	428	598	558
PY17X_1353000	Py17X_13_v3	2258466	2259110	-	645	666	1429	1049	14	94	33
PY17X_1353100	Py17X_13_v3	2260088	2260783	+	696	9278	10282	11224	354	603	515
PY17X_1353200	Py17X_13_v3	2261662	2262867	+	1206	890	1081	1090	48	28	42
PY17X_1353300	Py17X_13_v3	2263309	2266872	-	3564	702	747	884	373	362	320
PY17X_1353400	Py17X_13_v3	2268282	2268773	-	492	5607	4721	7725	3213	2718	3751
PY17X_1353500	Py17X_13_v3	2270525	2271250	+	726	170	185	250	235	309	360
PY17X_1353600	Py17X_13_v3;Py17X_13_v3	2272589;2274778	2274605;2276264	+;+	3504	1337	1060	1473	9697	10814	11061
PY17X_1353700	Py17X_13_v3	2277105	2278556	-	1452	5651	4802	5282	10716	12977	12595
PY17X_1353800	Py17X_13_v3	2280405	2283260	-	2856	1348	1119	1540	32477	40966	38555
PY17X_1353900	Py17X_13_v3	2285996	2287525	+	1530	999	1104	796	1530	1607	1659
PY17X_1354000	Py17X_13_v3	2288188	2289414	-	1227	617	492	865	1138	1110	1196
PY17X_1354100	Py17X_13_v3	2290298	2291269	-	972	178	112	495	1985	2306	2256
PY17X_1354200	Py17X_13_v3	2293164	2293946	-	783	2519	3065	3580	4049	4848	5682
PY17X_1354300	Py17X_13_v3	2295906	2296658	-	753	4	12	14	12299	8169	14582
PY17X_1354400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2298400;2299484;2299913	2299344;2299781;2300184	+;+;+	1515	4	9	9	13873	13772	15114
PY17X_1354500	Py17X_13_v3;Py17X_13_v3	2301226;2301601	2301412;2302511	+;+	1098	2137	1954	2711	434	455	553
PY17X_1354600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2302942;2303224;2303874	2303116;2303701;2307210	-;-;-	3990	389	350	414	561	473	542
PY17X_1354700	Py17X_13_v3	2307768	2309867	+	2100	1374	1565	1844	186	240	252
PY17X_1354800	Py17X_13_v3	2310506	2312956	-	2451	174	99	242	317	309	390
PY17X_1354900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2315860;2316497;2317375	2316328;2317221;2317491	+;+;+	1311	689	754	970	2139	1939	2647
PY17X_1355000	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2318250;2318508;2319025	2318283;2318782;2319213	+;+;+	498	1082	1121	1386	376	472	530
PY17X_1355100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2320225;2320808;2321019;2321267;2321595	2320625;2320888;2321114;2321384;2321633	+;+;+;+;+	735	78	47	77	189	157	163
PY17X_1355200	Py17X_13_v3	2322182	2323264	+	1083	432	350	590	15077	21632	18078
PY17X_1355300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2323659;2323987;2324168;2324364;2324525;2324714;2324920;2325519;2325849	2323871;2324048;2324267;2324423;2324587;2324782;2325026;2325652;2325895	-;-;-;-;-;-;-;-;-	855	3049	3316	3830	776	1328	932
PY17X_1355400	Py17X_13_v3	2325321	2325415	-	95	33	38	43	8	19	20
PY17X_1355500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2326669;2326870;2327074;2327415	2326681;2326935;2327232;2327452	+;+;+;+	276	699	565	895	483	603	672
PY17X_1355600	Py17X_13_v3	2327986	2328330	-	345	828	664	886	22717	22737	29815
PY17X_1355700	Py17X_13_v3	2330985	2332001	+	1017	3800	3109	3442	1050	1271	1206
PY17X_1355800	Py17X_13_v3;Py17X_13_v3	2332429;2334573	2334315;2334686	-;-	2001	2994	2688	3132	156	242	213
PY17X_1355900	Py17X_13_v3;Py17X_13_v3	2335206;2335562	2335385;2338201	-;-	2820	1076	904	1224	176	197	175
PY17X_1356000	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2339082;2339261;2339520;2339714;2340243;2340360;2340641;2340933	2339133;2339410;2339599;2340060;2340276;2340446;2340740;2340988	+;+;+;+;+;+;+;+	906	660	791	787	89	78	75
PY17X_1356100	Py17X_13_v3	2341706	2344849	+	3144	1219	1177	1271	77	61	89
PY17X_1356200	Py17X_13_v3;Py17X_13_v3	2346448;2348133	2348010;2349008	+;+	2439	751	793	1197	34	56	53
PY17X_1356300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2349991;2351461;2351923	2351167;2351658;2352254	+;+;+	1707	2709	1980	2079	102	82	124
PY17X_1356400	Py17X_13_v3	2352813	2358551	-	5739	3472	3950	3965	4800	4215	4621
PY17X_1356500	Py17X_13_v3	2363137	2363218	-	82	41	23	47	2	12	20
PY17X_1356600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2364415;2364903;2365328;2365647	2364759;2365211;2365469;2366692	+;+;+;+	1842	1346	1764	1870	295	405	301
PY17X_1356700	Py17X_13_v3	2367006	2368703	-	1698	1283	841	916	84	94	121
PY17X_1356800	Py17X_13_v3	2371862	2372671	+	810	470	610	561	12	25	15
PY17X_1356900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2373388;2373630;2373909;2374058;2374266;2374451;2374633;2374815;2375063;2375281;2375569;2375745;2376031;2376226;2376500;2376650;2376789;2377018;2377167;2377482	2373429;2373782;2373966;2374129;2374336;2374525;2374684;2374888;2375179;2375354;2375661;2375820;2376129;2376366;2376565;2376697;2376882;2377068;2377234;2377550	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1593	3179	3159	4593	4089	5173	5027
PY17X_1357000	Py17X_13_v3;Py17X_13_v3	2379273;2380582	2380427;2380929	+;+	1503	2816	1837	2570	1933	2215	2277
PY17X_1357100	Py17X_13_v3	2381607	2382311	-	705	3746	4069	5223	2120	2710	2808
PY17X_1357200	Py17X_13_v3;Py17X_13_v3	2385247;2385534	2385255;2386739	+;+	1215	4683	3739	4902	414	332	411
PY17X_1357300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2387296;2387705;2388008;2388302;2388516;2388776;2388943;2389203	2387561;2387890;2388089;2388415;2388596;2388844;2389076;2389584	-;-;-;-;-;-;-;-	1314	180	170	192	90186	110874	102108
PY17X_1357400	Py17X_13_v3	2390848	2393073	+	2226	100	107	112	5859	6782	6834
PY17X_1357500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2393248;2395557;2395917	2395471;2395745;2396017	-;-;-	2514	3446	2749	3038	875	756	842
PY17X_1357600	Py17X_13_v3	2397174	2399072	-	1899	5306	5156	5561	368	460	571
PY17X_1357700	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2401179;2401346;2401560;2401879;2402134;2402821;2403004;2403116;2403344;2403523;2403932	2401213;2401403;2401774;2402030;2402639;2402919;2403024;2403247;2403433;2403599;2404175	-;-;-;-;-;-;-;-;-;-;-	1629	110539	94966	130986	15326	17564	17386
PY17X_1357800	Py17X_13_v3	2405173	2407899	-	2727	1332	1139	1844	1080	1203	1385
PY17X_1357900	Py17X_13_v3	2409541	2409615	+	75	0	0	1	68	112	96
PY17X_1358000	Py17X_13_v3	2410282	2410353	-	72	0	0	1	11	23	12
PY17X_1358100	Py17X_13_v3	2415908	2416723	+	816	914	665	1026	3040	1797	3069
PY17X_1358200	Py17X_13_v3;Py17X_13_v3	2418170;2418543	2418312;2418882	-;-	483	3584	3374	4192	4805	4514	5349
PY17X_1358300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2419542;2419789;2420135;2420372	2419565;2419887;2420223;2420486	-;-;-;-	327	228	250	252	1121	1067	1584
PY17X_1358400	Py17X_13_v3;Py17X_13_v3	2420995;2422514	2422366;2422566	+;+	1425	150	144	153	314	397	325
PY17X_1358500	Py17X_13_v3	2423173	2428146	-	4974	15720	18123	16047	232	246	262
PY17X_1358600	Py17X_13_v3	2429577	2429807	-	231	741	849	735	162	477	359
PY17X_1358700	Py17X_13_v3	2431372	2433834	+	2463	1404	1246	1361	2834	3565	3523
PY17X_1358800	Py17X_13_v3	2434932	2437418	-	2487	1582	1395	1636	526	584	584
PY17X_1358900	Py17X_13_v3	2438368	2439213	-	846	337	328	411	24	18	30
PY17X_1359000	Py17X_13_v3	2439691	2439867	-	177	16	3	9	0	0	0
PY17X_1359100	Py17X_13_v3	2440853	2443420	+	2568	816	679	768	187	243	263
PY17X_1359200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2444302;2445425;2445983;2446127	2445213;2445567;2446030;2446127	-;-;-;-	1104	507593	463205	618311	2252	2205	2810
PY17X_1359300	Py17X_13_v3	2447279	2450644	-	3366	4734	6068	5831	17	52	31
PY17X_1359400	Py17X_13_v3	2451342	2452766	-	1425	650	725	783	360	474	344
PY17X_1359500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2454139;2454603;2454949;2455167;2455387	2454417;2454824;2455007;2455232;2455447	-;-;-;-;-	687	1268	959	1595	6180	6611	6855
PY17X_1359600	Py17X_13_v3;Py17X_13_v3	2457662;2458080	2457758;2458300	+;+	318	3879	4061	4458	1510	2008	1868
PY17X_1359700	Py17X_13_v3;Py17X_13_v3	2461115;2462871	2462750;2462941	+;+	1707	18502	15461	24245	43690	49409	51816
PY17X_1359800	Py17X_13_v3	2464449	2464521	+	73	131	61	200	242	340	390
PY17X_1359900	Py17X_13_v3	2464928	2465035	-	108	12	7	21	4	5	13
PY17X_1360000	Py17X_13_v3;Py17X_13_v3	2465922;2466724	2466440;2466759	-;-	555	26552	19294	27980	5306	5574	7070
PY17X_1360100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2468425;2468723;2469362	2468427;2468978;2469666	+;+;+	564	10084	7911	9715	2461	2816	3106
PY17X_1360200	Py17X_13_v3	2469057	2469144	+	88	120	92	126	37	29	20
PY17X_1360300	Py17X_13_v3	2471174	2472625	+	1452	839	667	1013	38	34	25
PY17X_1360400	Py17X_13_v3	2473830	2476166	+	2337	117	116	211	783	963	859
PY17X_1360500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2476954;2477296;2477565	2477027;2477414;2477686	+;+;+	315	1728	2599	2340	1311	2553	2005
PY17X_1360600	Py17X_13_v3	2478317	2479702	-	1386	251753	187410	238176	2741	2976	3410
PY17X_1360700	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2481098;2481512;2481928;2482205	2481388;2481811;2482045;2482245	-;-;-;-	750	3692	2433	4227	15851	18559	19362
PY17X_1360800	Py17X_13_v3	2484438	2485367	-	930	12908	9633	13016	3131	2734	3874
PY17X_1360900	Py17X_13_v3	2489198	2491942	+	2745	4517	4223	5697	4800	4093	5466
PY17X_1361000	Py17X_13_v3	2492690	2495368	-	2679	62	135	157	101	541	134
PY17X_1361100	Py17X_13_v3	2496451	2497239	+	789	308	265	407	427	944	681
PY17X_1361200	Py17X_13_v3;Py17X_13_v3	2498615;2499447	2499304;2499815	-;-	1059	1599	1451	2596	2399	2361	2668
PY17X_1361300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2501542;2501994;2502313;2502618;2502945	2501915;2502067;2502443;2502697;2503011	-;-;-;-;-	726	2427	3096	3211	18	8	16
PY17X_1361400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2505552;2505756;2506025	2505647;2505893;2508244	+;+;+	2454	419581	290369	373712	2187	2003	2506
PY17X_1361500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2508881;2509020;2509260	2508903;2509112;2509320	-;-;-	177	1537	1206	1840	154	154	174
PY17X_1361600	Py17X_13_v3	2511113	2512825	+	1713	58878	55041	73271	492	602	602
PY17X_1361700	Py17X_13_v3	2513765	2524891	-	11127	788	943	913	120	73	80
PY17X_1361800	Py17X_13_v3	2526999	2528024	-	1026	21480	16056	24536	206	126	225
PY17X_1361900	Py17X_13_v3	2531629	2533188	+	1560	106	105	148	87	48	84
PY17X_1362000	Py17X_13_v3	2534721	2537588	-	2868	3210	2824	4048	48596	50536	53947
PY17X_1362100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2539894;2540228;2541343	2540104;2541196;2544590	+;+;+	4428	1157	969	1396	110136	93623	117180
PY17X_1362200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2545584;2546435;2546606;2546749	2546291;2546512;2546635;2546871	+;+;+;+	939	1281	1226	1259	397	472	582
PY17X_1362300	Py17X_13_v3	2547154	2548878	-	1725	163	285	259	117	156	123
PY17X_1362400	Py17X_13_v3	2549989	2552205	-	2217	932	730	816	222	259	278
PY17X_1362500	Py17X_13_v3	2554484	2575876	-	21393	1937	1723	1644	10898	5378	7871
PY17X_1362600	Py17X_13_v3	2578084	2579943	+	1860	727	521	972	552	661	740
PY17X_1362700	Py17X_13_v3	2580880	2583435	+	2556	66	82	165	1489	1478	1845
PY17X_1362800	Py17X_13_v3	2585182	2587389	+	2208	774	661	1264	15163	14990	17298
PY17X_1362900	Py17X_13_v3	2589463	2592252	+	2790	5879	4792	5475	3083	2733	2820
PY17X_1363000	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2594927;2597612;2598167	2597421;2597817;2598168	-;-;-	2703	395	444	750	3833	3564	4185
PY17X_1363100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2601919;2602575;2603095	2602387;2602902;2603137	-;-;-	840	16	18	15	6	8	10
PY17X_1363200	Py17X_13_v3	2603849	2605240	+	1392	23	16	19	83	64	80
PY17X_1363300	Py17X_13_v3	2605693	2609202	-	3510	629	565	468	36	53	44
PY17X_1363400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2610430;2611052;2611657	2610918;2611549;2611788	+;+;+	1119	881	600	844	150	175	234
PY17X_1363500	Py17X_13_v3	2614888	2619120	+	4233	2606	2588	3510	55101	58639	57228
PY17X_1363600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2620291;2620397;2620647;2620794;2620977;2621277;2621413;2621695;2621929;2622117;2622496	2620316;2620548;2620695;2620836;2621153;2621307;2621516;2621832;2621995;2622175;2622639	+;+;+;+;+;+;+;+;+;+;+	990	17770	14253	19931	1709	1973	2092
PY17X_1363700	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2622681;2623069;2623305;2623725	2622878;2623102;2623354;2623916	-;-;-;-	474	1627	1480	1804	418	405	381
PY17X_1363800	Py17X_13_v3	2625197	2626792	-	1596	767	637	830	34	23	41
PY17X_1363900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2627835;2628045;2628442	2627861;2628140;2628579	-;-;-	261	5019	4572	5955	300	300	334
PY17X_1364000	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2629741;2630296;2630900;2631193	2630093;2630726;2631061;2634722	-;-;-;-	4476	4086	3205	3126	324193	249469	270864
PY17X_1364100	Py17X_13_v3	2636848	2637678	+	831	176	247	253	1975	2445	2466
PY17X_1364200	Py17X_13_v3;Py17X_13_v3	2639931;2640806	2640569;2641336	+;+	1170	4151	3366	5109	119	87	107
PY17X_1364300	Py17X_13_v3	2642311	2643720	-	1410	3950	2909	3487	138	154	181
PY17X_1364400	Py17X_13_v3;Py17X_13_v3	2645758;2647657	2647498;2648726	+;+	2811	1446	1177	1341	205	114	194
PY17X_1364500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2649289;2649637;2649837;2650065;2650272;2650468;2650749	2649407;2649732;2649938;2650161;2650321;2650533;2650869	-;-;-;-;-;-;-	651	982	697	807	7543	7485	9416
PY17X_1364600	Py17X_13_v3;Py17X_13_v3	2652072;2652382	2652229;2654419	-;-	2196	2957	2835	4026	74	87	58
PY17X_1364700	Py17X_13_v3;Py17X_13_v3	2657260;2657686	2657263;2659100	+;+	1419	100047	93606	132075	931	1097	1184
PY17X_1364800	Py17X_13_v3	2660034	2660537	-	504	1787	2130	1483	8	4	0
PY17X_1364900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2662425;2662824;2663265	2662666;2663086;2663368	+;+;+	609	5068	5033	5026	715	774	898
PY17X_1365000	Py17X_13_v3	2664778	2681076	+	16299	2473	1836	1535	372	225	242
PY17X_1365100	Py17X_13_v3	2682042	2683730	+	1689	545	355	440	7	23	40
PY17X_1365200	Py17X_13_v3	2684100	2684789	-	690	1161	1230	1583	33	29	21
PY17X_1365300	Py17X_13_v3	2685694	2687061	-	1368	514	504	537	32419	32557	41006
PY17X_1365400	Py17X_13_v3	2688606	2689901	-	1296	17790	12048	19273	4056	3900	4643
PY17X_1365500	Py17X_13_v3	2692039	2692584	+	546	426	424	847	6356	7024	8129
PY17X_1365600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2692929;2693252;2693597;2693897;2694126;2694445;2694782	2693156;2693322;2693759;2694021;2694189;2694629;2695037	-;-;-;-;-;-;-	1092	108	90	193	1438	1795	2114
PY17X_1365700	Py17X_13_v3	2697109	2699142	+	2034	6741	5841	6788	33	33	42
PY17X_1365800	Py17X_13_v3	2700353	2701597	-	1245	666	625	758	332	288	412
PY17X_1365900	Py17X_13_v3	2704118	2704519	+	402	5204	5424	6586	28	4	14
PY17X_1366000	Py17X_13_v3;Py17X_13_v3	2705811;2706508	2706398;2707044	-;-	1125	8647	5237	6393	4922	5440	5515
PY17X_1366100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2709798;2710088;2710326;2710537;2710893;2711047;2711208;2711361;2711566;2711686;2711839;2711981;2712206;2712354	2709849;2710179;2710364;2710693;2710930;2711077;2711251;2711428;2711602;2711746;2711883;2712045;2712248;2712400	+;+;+;+;+;+;+;+;+;+;+;+;+;+	819	49627	43068	54621	51	103	81
PY17X_1366200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2715123;2716922;2717156	2716682;2716995;2717210	+;+;+	1689	1302	1083	1487	4090	4451	4792
PY17X_1366300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2717906;2718214;2718470;2718700;2719167;2719385;2719609	2718077;2718262;2718576;2718899;2719261;2719485;2719649	+;+;+;+;+;+;+	765	383	365	636	10630	10505	12365
PY17X_1366400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2719653;2719944;2720221	2719724;2720043;2725292	-;-;-	5244	570	525	546	1113	1037	1325
PY17X_1366500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2726555;2730097;2730434;2730864	2729932;2730255;2730463;2730875	-;-;-;-	3579	814	812	838	40	51	61
PY17X_1366600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2731938;2732176;2732526;2732795;2732990;2733106;2733331;2733537;2733685	2732053;2732285;2732627;2732898;2733029;2733154;2733391;2733602;2733711	+;+;+;+;+;+;+;+;+	675	707	1029	1096	289	252	391
PY17X_1366700	Py17X_13_v3;Py17X_13_v3	2734567;2734819	2734630;2735375	+;+	621	4714	4312	4816	422	630	573
PY17X_1366800	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2736054;2736242;2737072	2736116;2736821;2740409	-;-;-	3981	1382	1197	1534	82	80	80
PY17X_1366900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2741779;2742021;2742380	2741859;2742234;2752578	-;-;-	10494	69513	77075	64831	18786	14279	16610
PY17X_1367000	Py17X_13_v3;Py17X_13_v3	2755354;2755814	2755468;2756745	+;+	1047	8015	8438	9533	3791	3379	3959
PY17X_1367100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2758260;2758437;2758631;2758842	2758315;2758498;2758686;2759744	+;+;+;+	1077	15	11	18	17	13	6
