# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-O" "-T" "8" "-a" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/reference_genome/PlasmoDB-62_Pyoeliiyoelii17X.gtf" "-o" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/read_counts/Rbpm1_KO_counts_output.txt" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep1.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep2.bam.sort.bam" "/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep3.bam.sort.bam" 
Geneid	Chr	Start	End	Strand	Length	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep1.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep2.bam.sort.bam	/cluster/facility/jyuan/ximo/Rbpm1/Py_2023/Rbpm1_KO/map/Rbpm1_KO_Rep3.bam.sort.bam
PY17X_1364200	Py17X_13_v3;Py17X_13_v3	2639931;2640806	2640569;2641336	+;+	1170	189	176	166
PY17X_1364300	Py17X_13_v3	2642311	2643720	-	1410	781	739	753
PY17X_1364400	Py17X_13_v3;Py17X_13_v3	2645758;2647657	2647498;2648726	+;+	2811	488	427	440
PY17X_1364500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2649289;2649637;2649837;2650065;2650272;2650468;2650749	2649407;2649732;2649938;2650161;2650321;2650533;2650869	-;-;-;-;-;-;-	651	3100	3270	3807
PY17X_1364600	Py17X_13_v3;Py17X_13_v3	2652072;2652382	2652229;2654419	-;-	2196	151	202	159
PY17X_1364700	Py17X_13_v3;Py17X_13_v3	2657260;2657686	2657263;2659100	+;+	1419	5742	4708	5818
PY17X_1364800	Py17X_13_v3	2660034	2660537	-	504	59	37	73
PY17X_1364900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2662425;2662824;2663265	2662666;2663086;2663368	+;+;+	609	3952	3170	2915
PY17X_1365000	Py17X_13_v3	2664778	2681076	+	16299	1814	1917	1864
PY17X_1365100	Py17X_13_v3	2682042	2683730	+	1689	165	144	192
PY17X_1365200	Py17X_13_v3	2684100	2684789	-	690	371	279	395
PY17X_1365300	Py17X_13_v3	2685694	2687061	-	1368	22808	32096	33889
PY17X_1365400	Py17X_13_v3	2688606	2689901	-	1296	4629	3757	3461
PY17X_1365500	Py17X_13_v3	2692039	2692584	+	546	1735	2009	2257
PY17X_1365600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2692929;2693252;2693597;2693897;2694126;2694445;2694782	2693156;2693322;2693759;2694021;2694189;2694629;2695037	-;-;-;-;-;-;-	1092	501	723	500
PY17X_1365700	Py17X_13_v3	2697109	2699142	+	2034	151	108	167
PY17X_1365800	Py17X_13_v3	2700353	2701597	-	1245	5271	4439	5411
PY17X_1365900	Py17X_13_v3	2704118	2704519	+	402	48	34	17
PY17X_1366000	Py17X_13_v3;Py17X_13_v3	2705811;2706508	2706398;2707044	-;-	1125	10271	9715	9779
PY17X_1366100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2709798;2710088;2710326;2710537;2710893;2711047;2711208;2711361;2711566;2711686;2711839;2711981;2712206;2712354	2709849;2710179;2710364;2710693;2710930;2711077;2711251;2711428;2711602;2711746;2711883;2712045;2712248;2712400	+;+;+;+;+;+;+;+;+;+;+;+;+;+	819	220	234	316
PY17X_1366200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2715123;2716922;2717156	2716682;2716995;2717210	+;+;+	1689	4820	4952	5177
PY17X_1366300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2717906;2718214;2718470;2718700;2719167;2719385;2719609	2718077;2718262;2718576;2718899;2719261;2719485;2719649	+;+;+;+;+;+;+	765	6752	6882	6471
PY17X_1366400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2719653;2719944;2720221	2719724;2720043;2725292	-;-;-	5244	2955	3054	2866
PY17X_1366500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2726555;2730097;2730434;2730864	2729932;2730255;2730463;2730875	-;-;-;-	3579	92	56	38
PY17X_1366600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2731938;2732176;2732526;2732795;2732990;2733106;2733331;2733537;2733685	2732053;2732285;2732627;2732898;2733029;2733154;2733391;2733602;2733711	+;+;+;+;+;+;+;+;+	675	426	296	347
PY17X_1366700	Py17X_13_v3;Py17X_13_v3	2734567;2734819	2734630;2735375	+;+	621	442	496	388
PY17X_1366800	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2736054;2736242;2737072	2736116;2736821;2740409	-;-;-	3981	547	376	444
PY17X_1366900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2741779;2742021;2742380	2741859;2742234;2752578	-;-;-	10494	14685	15616	16490
PY17X_1367000	Py17X_13_v3;Py17X_13_v3	2755354;2755814	2755468;2756745	+;+	1047	2186	2657	2660
PY17X_1367100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2758260;2758437;2758631;2758842	2758315;2758498;2758686;2759744	+;+;+;+	1077	15	43	45
PY17X_1367200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2760005;2760219;2760407;2760701;2761102;2762105;2762326;2762663	2760075;2760299;2760466;2760968;2761877;2762224;2762475;2763308	-;-;-;-;-;-;-;-	2172	33726	38976	40808
PY17X_1367300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2764379;2765187;2767559;2769909;2770062	2765042;2767299;2769778;2769974;2770083	+;+;+;+;+	5085	14236	18814	18220
PY17X_1367400	Py17X_13_v3	2770527	2770886	-	360	36	34	10
PY17X_1367500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2771753;2772064;2772248;2772565;2772720;2772931;2773199;2773466;2773763;2773999;2774350	2771948;2772155;2772388;2772640;2772772;2773023;2773330;2773644;2773900;2774169;2774497	-;-;-;-;-;-;-;-;-;-;-	1419	914	1006	902
PY17X_1367600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2775006;2775308;2775586	2775094;2775428;2775975	-;-;-	600	93	90	88
PY17X_1367700	Py17X_13_v3	2776953	2779367	-	2415	3240	3155	3696
PY17X_1367800	Py17X_13_v3	2782026	2786078	+	4053	8431	9195	10015
PY17X_1367900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2787080;2787347;2787984;2788161;2788378	2787136;2787788;2788059;2788258;2788430	+;+;+;+;+	726	2757	3550	3068
PY17X_1368000	Py17X_13_v3	2789013	2796995	-	7983	7595	6744	6872
PY17X_1368100	Py17X_13_v3	2798004	2798930	+	927	96	118	155
PY17X_1368200	Py17X_13_v3;Py17X_13_v3	2799623;2800151	2799824;2800677	+;+	729	141	106	148
PY17X_1368300	Py17X_13_v3	2801647	2802885	+	1239	25	17	16
PY17X_1368400	Py17X_13_v3	2803202	2803744	-	543	2298	1502	1574
PY17X_1368500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2804499;2804804;2805014;2805282;2805459;2805731;2806054;2806253	2804624;2804884;2805143;2805355;2805538;2805804;2806126;2806427	-;-;-;-;-;-;-;-	813	4	14	11
PY17X_1368600	Py17X_13_v3;Py17X_13_v3	2807116;2809047	2808664;2809237	-;-	1740	1672	1309	1423
PY17X_1368700	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2810478;2810635;2810998;2811260	2810499;2810759;2811087;2811307	-;-;-;-	285	216	224	229
PY17X_1368800	Py17X_13_v3	2812074	2813108	+	1035	74	86	63
PY17X_1368900	Py17X_13_v3	2813930	2815654	+	1725	68	45	47
PY17X_1369000	Py17X_13_v3	2816264	2818858	-	2595	1832	1429	1151
PY17X_1369100	Py17X_13_v3;Py17X_13_v3	2821273;2822059	2821918;2822159	+;+	747	74	63	48
PY17X_1369200	Py17X_13_v3	2823276	2824643	+	1368	2756	3988	3634
PY17X_1369300	Py17X_13_v3	2824909	2825736	-	828	19	50	45
PY17X_1369400	Py17X_13_v3	2826908	2828602	-	1695	1	8	2
PY17X_1369500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2832438;2836877;2837169;2837339	2836751;2836995;2837231;2837399	+;+;+;+	4557	998	1107	1467
PY17X_1369600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2837889;2838103;2838353;2838609;2838758;2838960	2837939;2838214;2838423;2838672;2838839;2839047	-;-;-;-;-;-	468	138	104	115
PY17X_1369700	Py17X_13_v3	2840490	2844860	+	4371	275	365	319
PY17X_1369800	Py17X_13_v3	2845741	2846688	-	948	774	938	812
PY17X_1369900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2848278;2848664;2849533	2848317;2848932;2849820	+;+;+	597	21691	20674	20671
PY17X_1370000	Py17X_13_v3	2849095	2849245	+	151	1	1	4
PY17X_1370100	Py17X_13_v3	2851321	2852826	+	1506	7441	6845	8630
PY17X_1370200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2855241;2855411;2855636	2855285;2855470;2858899	+;+;+	3369	575	758	880
PY17X_1370300	Py17X_13_v3;Py17X_13_v3	2860009;2860305	2860090;2860762	+;+	540	30	66	34
PY17X_1370400	Py17X_13_v3	2862059	2863375	-	1317	1539	1300	1361
PY17X_1370500	Py17X_13_v3	2863861	2869167	+	5307	22316	20389	20230
PY17X_1370600	Py17X_13_v3	2869879	2872965	-	3087	17	16	26
PY17X_1370700	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2874152;2874435;2875306;2875497;2875717;2875907;2876178;2876395	2874319;2875085;2875391;2875584;2875808;2876070;2876245;2876472	+;+;+;+;+;+;+;+	1395	230	155	251
PY17X_1370800	Py17X_13_v3	2876964	2878610	-	1647	0	2	26
PY17X_1370900	Py17X_13_v3	2880062	2884471	+	4410	1271	1327	1305
PY17X_1371000	Py17X_13_v3;Py17X_13_v3	2886179;2886923	2886663;2887058	-;-	621	2017	2479	3166
PY17X_1371100	Py17X_13_v3	2891489	2898202	+	6714	185	219	237
PY17X_1371200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2899195;2901115;2901445	2900915;2901235;2901849	+;+;+	2247	1222	1847	2003
PY17X_1371300	Py17X_13_v3;Py17X_13_v3	2904151;2904514	2904306;2905494	+;+	1137	36799	37037	38188
PY17X_1371400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2908871;2909169;2909494;2909755;2909927;2910346	2908975;2909399;2909603;2909824;2910158;2910521	-;-;-;-;-;-	924	283	257	232
PY17X_1371500	Py17X_13_v3;Py17X_13_v3	2912979;2913190	2913059;2913393	+;+	285	24	28	17
PY17X_1371600	Py17X_13_v3	2915192	2916673	-	1482	30	40	18
PY17X_1371700	Py17X_13_v3;Py17X_13_v3	2917880;2918001	2917898;2918353	+;+	372	51	109	119
PY17X_1371800	Py17X_13_v3;Py17X_13_v3	2920341;2920563	2920433;2920763	+;+	294	0	0	0
PY17X_1371900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2924426;2924547;2925429	2924440;2925338;2925515	+;+;+	894	10	20	10
PY17X_1372000	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2928344;2928495;2929350	2928358;2929262;2929436	+;+;+	870	0	0	2
PY17X_1372100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2931706;2931857;2932172;2932414;2932565;2932788	2931720;2932170;2932411;2932560;2932700;2932853	+;+;+;+;+;+	918	0	3	0
PY17X_1372200	Py17X_13_v3;Py17X_13_v3	2934786;2935027	2934854;2935698	+;+	741	0	0	0
PY17X_1372300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2938742;2938864;2940314	2938756;2940225;2940898	+;+;+	1962	12	0	0
PY17X_1372400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2945803;2945960;2948602	2945820;2948491;2948721	+;+;+	2670	16	14	1
PY17X_1372500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2951218;2951453;2951893;2952101	2951451;2951890;2952015;2952166	+;+;+;+	861	0	0	0
PY17X_1372600	Py17X_13_v3;Py17X_13_v3	2954553;2954799	2954621;2955470	+;+	741	12	16	8
PY17X_1372700	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2958553;2958674;2959576	2958567;2959486;2959662	+;+;+	915	83	164	84
PY17X_1372800	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2962160;2962314;2963216	2962174;2963126;2963302	+;+;+	915	2	12	6
PY17X_1372900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2965650;2965790;2966747	2965664;2966656;2966809	+;+;+	945	16	16	11
PY17X_1373000	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2969174;2969324;2970293	2969188;2970205;2970382	+;+;+	987	326	383	250
PY17X_1373100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2971373;2971604;2971919;2972118;2972277;2972668	2971468;2971825;2972028;2972187;2972499;2972798	-;-;-;-;-;-	852	51812	56711	63426
PY17X_1373200	Py17X_13_v3;Py17X_13_v3	2975628;2975865	2975696;2976548	+;+	753	95	47	45
PY17X_1373300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2979398;2979566;2979891;2980121;2980287;2980668	2979421;2979799;2980000;2980190;2980524;2980846	-;-;-;-;-;-	855	551	586	335
PY17X_1373400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2982837;2983181;2983412;2983570;2983944	2983100;2983290;2983481;2983813;2984074	-;-;-;-;-	819	1699	1960	1780
PY17X_1373500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2985440;2985710;2986024;2986255;2986413;2986789	2985514;2985943;2986133;2986324;2986659;2986943	-;-;-;-;-;-	891	54	89	50
PY17X_1373600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2990679;2990821;2991780	2990696;2991690;2991845	+;+;+	954	86	65	64
PY17X_1373700	Py17X_13_v3;Py17X_13_v3	2994119;2994360	2994187;2994965	+;+	675	38	47	46
PY17X_1373800	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	2997978;2998125;2999053	2997992;2998964;2999139	+;+;+	942	28	35	20
PY17X_1373900	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	3001523;3001666;3002474	3001540;3002385;3002560	+;+;+	825	4	1	14
PY17X_1374000	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	3005027;3005162;3005974	3005041;3005890;3006039	+;+;+	810	0	0	0
PY17X_1374100	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	3008256;3008408;3009385	3008270;3009280;3009450	+;+;+	954	2	0	2
PY17X_1374200	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	3012264;3012387;3013277	3012278;3013187;3013363	+;+;+	903	8	0	0
PY17X_1374300	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	3015681;3015817;3016759	3015695;3016674;3016824	+;+;+	939	15	24	8
PY17X_1374400	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	3019411;3019566;3020445	3019425;3020357;3020531	+;+;+	894	33	26	54
PY17X_1374500	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	3022849;3022972;3023841	3022863;3023751;3023921	+;+;+	876	8	8	10
PY17X_1374600	Py17X_13_v3;Py17X_13_v3;Py17X_13_v3	3026557;3026713;3027574	3026571;3027489;3027660	+;+;+	879	3	0	0
PY17X_1374700	Py17X_13_v3;Py17X_13_v3	3029965;3030110	3029979;3030916	+;+	822	0	0	0
PY17X_0300031	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	5518;5787;6120;6357;6541;6928	5648;6024;6189;6460;6771;6984	+;+;+;+;+;+	831	6	0	0
PY17X_0300061	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	7466;8019;9333	7930;9185;9344	-;-;-	1644	2	0	0
PY17X_0300081	Py17X_03_v3	17286	22205	+	4920	872	1074	1339
PY17X_0300100	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	28236;28391;29388	28301;29263;29402	-;-;-	954	10	4	1
PY17X_0300200	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	31774;31929;32921	31839;32795;32935	-;-;-	948	1	4	4
PY17X_0300300	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	35448;35618;36508	35528;36400;36522	-;-;-	879	8	1	2
PY17X_0300400	Py17X_03_v3;Py17X_03_v3	39170;40053	39883;40121	-;-	783	1006	1311	1136
PY17X_0300500	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	42066;42215;43198	42131;43096;43212	-;-;-	963	31	42	42
PY17X_0300600	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	45559;45734;46565	45645;46432;46579	-;-;-	801	11	8	12
PY17X_0300700	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	49114;49291;50255	49203;50133;50269	-;-;-	948	0	0	6
PY17X_0300800	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	53010;53165;54162	53075;54064;54176	-;-;-	981	4	0	0
PY17X_0300900	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	57698;57977;58310;58545;58729;59107	57828;58214;58379;58648;58962;59130	+;+;+;+;+;+	801	6	0	0
PY17X_0301000	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	62071;62199;63492	62118;63317;63512	-;-;-	1188	2	0	2
PY17X_0301100	Py17X_03_v3;Py17X_03_v3	66317;69009	68716;69110	-;-	2502	17547	16943	14465
PY17X_0301200	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	71009;71273;71479	71188;71355;74881	-;-;-	3666	1061	1155	1346
PY17X_0301300	Py17X_03_v3	75770	77392	+	1623	44	28	54
PY17X_0301400	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	77913;78020;78410;78657	77931;78245;78490;78693	-;-;-;-	363	23	16	41
PY17X_0301500	Py17X_03_v3	79553	85495	-	5943	216099	207897	202883
PY17X_0301600	Py17X_03_v3	87536	88732	-	1197	6464	7435	8536
PY17X_0301700	Py17X_03_v3	89834	90481	+	648	533	406	361
PY17X_0301800	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	90972;91143;91509;91933	90985;91310;91598;91936	-;-;-;-	276	92450	94663	97828
PY17X_0301900	Py17X_03_v3	93439	93510	+	72	34	32	32
PY17X_0302000	Py17X_03_v3	94731	96218	+	1488	4352	4599	4963
PY17X_0302100	Py17X_03_v3;Py17X_03_v3	96897;97131	96934;98223	-;-	1131	1261	813	721
PY17X_0302200	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	99619;99955;100145;100631;100861;101024;101231;101434;101613;101867;101990;102158	99834;100050;100506;100727;100899;101131;101302;101524;101724;101908;102038;102556	-;-;-;-;-;-;-;-;-;-;-;-	1683	1420	1316	2111
PY17X_0302300	Py17X_03_v3	103841	105193	+	1353	165	106	168
PY17X_0302400	Py17X_03_v3;Py17X_03_v3	105868;107908	107768;108328	+;+	2322	6368	8356	8018
PY17X_0302500	Py17X_03_v3	108972	114485	-	5514	19885	17393	17165
PY17X_0302600	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	117425;117995;118313;118469;118895	117807;118157;118382;118644;118933	+;+;+;+;+	831	346	337	344
PY17X_0302700	Py17X_03_v3	119673	121661	-	1989	23050	26072	28789
PY17X_0302800	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	122044;122221;122459;122756	122106;122319;122560;122815	-;-;-;-	324	4700	6676	7265
PY17X_0302900	Py17X_03_v3	123623	124855	-	1233	1741	1360	1601
PY17X_0303000	Py17X_03_v3	126166	129402	-	3237	185	113	181
PY17X_0303100	Py17X_03_v3	130683	132200	-	1518	69980	80751	80314
PY17X_0303200	Py17X_03_v3	134119	135351	-	1233	443	321	304
PY17X_0303300	Py17X_03_v3;Py17X_03_v3	135986;136399	136112;137420	+;+	1149	38	21	38
PY17X_0303400	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	138109;138991;139615;139734;140090	138842;139467;139638;139954;140091	-;-;-;-;-	1458	37261	37287	36022
PY17X_0303500	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	140416;140803;141117;141402	140631;140936;141293;141459	-;-;-;-	585	5971	7218	7963
PY17X_0303600	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	142421;143690;143884;144125;144393;144698	143565;143783;143979;144293;144553;144769	+;+;+;+;+;+	1737	2588	3054	3164
PY17X_0303700	Py17X_03_v3	146066	147421	+	1356	232	212	183
PY17X_0303800	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	147962;148320;148520	148214;148416;148571	-;-;-	402	882	577	853
PY17X_0303900	Py17X_03_v3	151980	153875	+	1896	13380	16150	16175
PY17X_0304000	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	155295;155523;155820;156070;156460	155388;155623;155904;156313;156568	+;+;+;+;+	633	1398	1374	1375
PY17X_0304100	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	156825;156968;157301	156874;157139;157447	-;-;-	369	318	244	342
PY17X_0304200	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	159160;159379;162251;162496	159180;162165;162365;162575	+;+;+;+	3003	8124	6232	8343
PY17X_0304300	Py17X_03_v3	162878	167134	-	4257	62869	56962	62051
PY17X_0304400	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	168013;168637;168826;168998	168410;168715;168907;169206	+;+;+;+	768	2474	2527	2364
PY17X_0304500	Py17X_03_v3	171519	173144	+	1626	33433	39337	41690
PY17X_0304600	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	174215;174601;175326;175561	174349;175180;175415;181076	+;+;+;+	6321	624	646	559
PY17X_0304700	Py17X_03_v3	181509	184460	-	2952	2131	2473	2333
PY17X_0304800	Py17X_03_v3;Py17X_03_v3	186882;187109	187003;187307	-;-	321	92	49	31
PY17X_0304900	Py17X_03_v3	188533	189954	+	1422	53	42	77
PY17X_0305000	Py17X_03_v3;Py17X_03_v3	190138;190545	190421;190902	-;-	642	517	457	620
PY17X_0305100	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	194130;199210;199362	199014;199272;199423	+;+;+	5010	6678	5968	6426
PY17X_0305200	Py17X_03_v3	199980	200537	-	558	2	29	8
PY17X_0305300	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	201948;202417;203650;204353;204617;205013	202129;203558;204185;204405;204775;205076	-;-;-;-;-;-	2136	160	167	295
PY17X_0305400	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	206707;208871;209088;209847	208778;209005;209594;209880	-;-;-;-	2748	359	612	660
PY17X_0305500	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	210991;213270;213538;214957	213173;213410;214800;214990	-;-;-;-	3621	26841	25776	29804
PY17X_0305600	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	216412;218902;219164;220285	218774;219039;220066;220318	-;-;-;-	3438	9834	12442	12643
PY17X_0305700	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	221899;224438;224695;226788	224318;224578;226587;226818	-;-;-;-	4485	1	0	5
PY17X_0305800	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	228592;228803;228960;229208;229517;229667;229871;230071;230295;230547;230914;231174;231349;231677;231840;232091	228681;228839;229051;229331;229585;229737;229932;230143;230368;230812;231005;231216;231580;231754;231909;235201	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4584	905	1022	1153
PY17X_0305900	Py17X_03_v3	235605	236510	-	906	32	12	20
PY17X_0306000	Py17X_03_v3	237711	242411	+	4701	9082	10808	11058
PY17X_0306100	Py17X_03_v3	242558	245983	-	3426	2730	2793	2822
PY17X_0306200	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	248538;248694;249028	248598;248899;249180	+;+;+	420	497	538	531
PY17X_0306300	Py17X_03_v3	250224	251465	+	1242	30	38	78
PY17X_0306400	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	251800;251956;252108;252334;252711;252913;253218	251851;252020;252220;252488;252791;253030;253302	-;-;-;-;-;-;-	669	264	161	136
PY17X_0306500	Py17X_03_v3	254236	254892	+	657	356	306	247
PY17X_0306600	Py17X_03_v3	256178	263032	+	6855	29136	39539	41549
PY17X_0306700	Py17X_03_v3	264587	272866	+	8280	4024	6490	6734
PY17X_0306800	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	273914;275083;275952	274955;275726;276347	-;-;-	2082	1111	763	849
PY17X_0306900	Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3;Py17X_03_v3	277837;278109;278392;278565;278815;279068;279322;279511	277947;278234;278451;278653;278929;279170;279400;279643	-;-;-;-;-;-;-;-	816	217	112	190
PY17X_0307000	Py17X_03_v3;Py17X_03_v3	280408;281162	281068;281247	+;+	747	49	37	45
